Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-2.0789487, 2060-2079, cesm1_cam5, Jan Anomaly, Afghanistan, AFG
2.6392698, 2060-2079, cesm1_cam5, Feb Anomaly, Afghanistan, AFG
8.230539, 2060-2079, cesm1_cam5, Mar Anomaly, Afghanistan, AFG
21.020252, 2060-2079, cesm1_cam5, Apr Anomaly, Afghanistan, AFG
0.41336626, 2060-2079, cesm1_cam5, May Anomaly, Afghanistan, AFG
1.2277993, 2060-2079, cesm1_cam5, Jun Anomaly, Afghanistan, AFG
2.5988982, 2060-2079, cesm1_cam5, Jul Anomaly, Afghanistan, AFG
-4.747324, 2060-2079, cesm1_cam5, Aug Anomaly, Afghanistan, AFG
-0.7776181, 2060-2079, cesm1_cam5, Sep Anomaly, Afghanistan, AFG
1.6873825, 2060-2079, cesm1_cam5, Oct Anomaly, Afghanistan, AFG
1.3303903, 2060-2079, cesm1_cam5, Nov Anomaly, Afghanistan, AFG
1.915205, 2060-2079, cesm1_cam5, Dec Anomaly, Afghanistan, AFG
0.708652, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Afghanistan, AFG
-1.8744708, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Afghanistan, AFG
-3.0912154, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Afghanistan, AFG
-1.4963914, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Afghanistan, AFG
2.7692747, 2060-2079, csiro_mk3_6_0, May Anomaly, Afghanistan, AFG
1.9254863, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Afghanistan, AFG
0.43922168, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Afghanistan, AFG
-0.99607843, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Afghanistan, AFG
1.291537, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Afghanistan, AFG
-1.7406776, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Afghanistan, AFG
-0.18253972, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Afghanistan, AFG
0.8114666, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Afghanistan, AFG
-16.59063, 2060-2079, fio_esm, Jan Anomaly, Afghanistan, AFG
-6.530913, 2060-2079, fio_esm, Feb Anomaly, Afghanistan, AFG
3.8276346, 2060-2079, fio_esm, Mar Anomaly, Afghanistan, AFG
-12.1392, 2060-2079, fio_esm, Apr Anomaly, Afghanistan, AFG
-3.4181342, 2060-2079, fio_esm, May Anomaly, Afghanistan, AFG
-0.46505296, 2060-2079, fio_esm, Jun Anomaly, Afghanistan, AFG
-1.8602846, 2060-2079, fio_esm, Jul Anomaly, Afghanistan, AFG
-1.2367494, 2060-2079, fio_esm, Aug Anomaly, Afghanistan, AFG
-5.712245, 2060-2079, fio_esm, Sep Anomaly, Afghanistan, AFG
-0.7359587, 2060-2079, fio_esm, Oct Anomaly, Afghanistan, AFG
-6.4770446, 2060-2079, fio_esm, Nov Anomaly, Afghanistan, AFG
-8.611609, 2060-2079, fio_esm, Dec Anomaly, Afghanistan, AFG
-4.5458245, 2060-2079, gfdl_cm3, Jan Anomaly, Afghanistan, AFG
-12.136555, 2060-2079, gfdl_cm3, Feb Anomaly, Afghanistan, AFG
-14.277953, 2060-2079, gfdl_cm3, Mar Anomaly, Afghanistan, AFG
4.6177115, 2060-2079, gfdl_cm3, Apr Anomaly, Afghanistan, AFG
3.1973147, 2060-2079, gfdl_cm3, May Anomaly, Afghanistan, AFG
1.4668032, 2060-2079, gfdl_cm3, Jun Anomaly, Afghanistan, AFG
1.5966914, 2060-2079, gfdl_cm3, Jul Anomaly, Afghanistan, AFG
1.7906348, 2060-2079, gfdl_cm3, Aug Anomaly, Afghanistan, AFG
-2.4429035, 2060-2079, gfdl_cm3, Sep Anomaly, Afghanistan, AFG
-2.883975, 2060-2079, gfdl_cm3, Oct Anomaly, Afghanistan, AFG
-8.723525, 2060-2079, gfdl_cm3, Nov Anomaly, Afghanistan, AFG
1.2148335, 2060-2079, gfdl_cm3, Dec Anomaly, Afghanistan, AFG
3.2527544, 2060-2079, gfdl_esm2m, Jan Anomaly, Afghanistan, AFG
-2.5205154, 2060-2079, gfdl_esm2m, Feb Anomaly, Afghanistan, AFG
10.476233, 2060-2079, gfdl_esm2m, Mar Anomaly, Afghanistan, AFG
1.0792364, 2060-2079, gfdl_esm2m, Apr Anomaly, Afghanistan, AFG
-4.929728, 2060-2079, gfdl_esm2m, May Anomaly, Afghanistan, AFG
-0.8054074, 2060-2079, gfdl_esm2m, Jun Anomaly, Afghanistan, AFG
-1.2056168, 2060-2079, gfdl_esm2m, Jul Anomaly, Afghanistan, AFG
-0.06187249, 2060-2079, gfdl_esm2m, Aug Anomaly, Afghanistan, AFG
-6.9977946, 2060-2079, gfdl_esm2m, Sep Anomaly, Afghanistan, AFG
0.28292334, 2060-2079, gfdl_esm2m, Oct Anomaly, Afghanistan, AFG
8.275071, 2060-2079, gfdl_esm2m, Nov Anomaly, Afghanistan, AFG
3.4685118, 2060-2079, gfdl_esm2m, Dec Anomaly, Afghanistan, AFG
9.2841425, 2060-2079, giss_e2_h, Jan Anomaly, Afghanistan, AFG
5.614902, 2060-2079, giss_e2_h, Feb Anomaly, Afghanistan, AFG
-1.1556255, 2060-2079, giss_e2_h, Mar Anomaly, Afghanistan, AFG
-1.0936286, 2060-2079, giss_e2_h, Apr Anomaly, Afghanistan, AFG
-3.1491103, 2060-2079, giss_e2_h, May Anomaly, Afghanistan, AFG
-4.38526, 2060-2079, giss_e2_h, Jun Anomaly, Afghanistan, AFG
1.3363435, 2060-2079, giss_e2_h, Jul Anomaly, Afghanistan, AFG
-7.6597652, 2060-2079, giss_e2_h, Aug Anomaly, Afghanistan, AFG
-2.8924406, 2060-2079, giss_e2_h, Sep Anomaly, Afghanistan, AFG
1.9872857, 2060-2079, giss_e2_h, Oct Anomaly, Afghanistan, AFG
-5.7823796, 2060-2079, giss_e2_h, Nov Anomaly, Afghanistan, AFG
5.4811935, 2060-2079, giss_e2_h, Dec Anomaly, Afghanistan, AFG
-1.8602104, 2060-2079, giss_e2_r, Jan Anomaly, Afghanistan, AFG
-2.3347535, 2060-2079, giss_e2_r, Feb Anomaly, Afghanistan, AFG
-5.541922, 2060-2079, giss_e2_r, Mar Anomaly, Afghanistan, AFG
-4.2285743, 2060-2079, giss_e2_r, Apr Anomaly, Afghanistan, AFG
2.3978653, 2060-2079, giss_e2_r, May Anomaly, Afghanistan, AFG
7.880759, 2060-2079, giss_e2_r, Jun Anomaly, Afghanistan, AFG
-6.8588777, 2060-2079, giss_e2_r, Jul Anomaly, Afghanistan, AFG
-2.6743565, 2060-2079, giss_e2_r, Aug Anomaly, Afghanistan, AFG
-1.935006, 2060-2079, giss_e2_r, Sep Anomaly, Afghanistan, AFG
3.9773335, 2060-2079, giss_e2_r, Oct Anomaly, Afghanistan, AFG
-3.1559925, 2060-2079, giss_e2_r, Nov Anomaly, Afghanistan, AFG
-5.050012, 2060-2079, giss_e2_r, Dec Anomaly, Afghanistan, AFG
-2.4052048, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Afghanistan, AFG
-4.359751, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Afghanistan, AFG
1.2269595, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Afghanistan, AFG
-2.4922047, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Afghanistan, AFG
-3.0981405, 2060-2079, ipsl_cm5a_mr, May Anomaly, Afghanistan, AFG
-3.32506, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Afghanistan, AFG
-2.437604, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Afghanistan, AFG
0.38343832, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Afghanistan, AFG
-1.7684635, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Afghanistan, AFG
2.3013754, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Afghanistan, AFG
-0.93747234, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Afghanistan, AFG
4.0383224, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Afghanistan, AFG
-4.105727, 2060-2079, miroc_esm, Jan Anomaly, Afghanistan, AFG
-15.598666, 2060-2079, miroc_esm, Feb Anomaly, Afghanistan, AFG
-2.4522197, 2060-2079, miroc_esm, Mar Anomaly, Afghanistan, AFG
-12.840789, 2060-2079, miroc_esm, Apr Anomaly, Afghanistan, AFG
-16.620636, 2060-2079, miroc_esm, May Anomaly, Afghanistan, AFG
-4.708199, 2060-2079, miroc_esm, Jun Anomaly, Afghanistan, AFG
-5.9861774, 2060-2079, miroc_esm, Jul Anomaly, Afghanistan, AFG
12.9798155, 2060-2079, miroc_esm, Aug Anomaly, Afghanistan, AFG
-7.967762, 2060-2079, miroc_esm, Sep Anomaly, Afghanistan, AFG
3.2875018, 2060-2079, miroc_esm, Oct Anomaly, Afghanistan, AFG
0.6193371, 2060-2079, miroc_esm, Nov Anomaly, Afghanistan, AFG
-13.391731, 2060-2079, miroc_esm, Dec Anomaly, Afghanistan, AFG
-6.8906713, 2060-2079, miroc_esm_chem, Jan Anomaly, Afghanistan, AFG
-10.638697, 2060-2079, miroc_esm_chem, Feb Anomaly, Afghanistan, AFG
-1.7976059, 2060-2079, miroc_esm_chem, Mar Anomaly, Afghanistan, AFG
-9.091862, 2060-2079, miroc_esm_chem, Apr Anomaly, Afghanistan, AFG
-10.923942, 2060-2079, miroc_esm_chem, May Anomaly, Afghanistan, AFG
11.977841, 2060-2079, miroc_esm_chem, Jun Anomaly, Afghanistan, AFG
3.1438625, 2060-2079, miroc_esm_chem, Jul Anomaly, Afghanistan, AFG
8.377679, 2060-2079, miroc_esm_chem, Aug Anomaly, Afghanistan, AFG
-4.6234927, 2060-2079, miroc_esm_chem, Sep Anomaly, Afghanistan, AFG
-0.26160768, 2060-2079, miroc_esm_chem, Oct Anomaly, Afghanistan, AFG
-1.8748581, 2060-2079, miroc_esm_chem, Nov Anomaly, Afghanistan, AFG
-0.010263491, 2060-2079, miroc_esm_chem, Dec Anomaly, Afghanistan, AFG
-1.5351644, 2060-2079, miroc5, Jan Anomaly, Afghanistan, AFG
7.4716144, 2060-2079, miroc5, Feb Anomaly, Afghanistan, AFG
-6.8138375, 2060-2079, miroc5, Mar Anomaly, Afghanistan, AFG
4.3081245, 2060-2079, miroc5, Apr Anomaly, Afghanistan, AFG
-4.569659, 2060-2079, miroc5, May Anomaly, Afghanistan, AFG
0.8962556, 2060-2079, miroc5, Jun Anomaly, Afghanistan, AFG
1.7222284, 2060-2079, miroc5, Jul Anomaly, Afghanistan, AFG
1.28066, 2060-2079, miroc5, Aug Anomaly, Afghanistan, AFG
1.2536662, 2060-2079, miroc5, Sep Anomaly, Afghanistan, AFG
5.4243627, 2060-2079, miroc5, Oct Anomaly, Afghanistan, AFG
3.4434667, 2060-2079, miroc5, Nov Anomaly, Afghanistan, AFG
-10.23567, 2060-2079, miroc5, Dec Anomaly, Afghanistan, AFG
2.0902357, 2060-2079, mri_cgcm3, Jan Anomaly, Afghanistan, AFG
7.506553, 2060-2079, mri_cgcm3, Feb Anomaly, Afghanistan, AFG
5.5344853, 2060-2079, mri_cgcm3, Mar Anomaly, Afghanistan, AFG
9.366364, 2060-2079, mri_cgcm3, Apr Anomaly, Afghanistan, AFG
4.0034595, 2060-2079, mri_cgcm3, May Anomaly, Afghanistan, AFG
6.1902275, 2060-2079, mri_cgcm3, Jun Anomaly, Afghanistan, AFG
0.62904257, 2060-2079, mri_cgcm3, Jul Anomaly, Afghanistan, AFG
3.08396, 2060-2079, mri_cgcm3, Aug Anomaly, Afghanistan, AFG
2.255357, 2060-2079, mri_cgcm3, Sep Anomaly, Afghanistan, AFG
3.9493794, 2060-2079, mri_cgcm3, Oct Anomaly, Afghanistan, AFG
-3.9944773, 2060-2079, mri_cgcm3, Nov Anomaly, Afghanistan, AFG
2.01523, 2060-2079, mri_cgcm3, Dec Anomaly, Afghanistan, AFG
4.257891, 2060-2079, noresm1_m, Jan Anomaly, Afghanistan, AFG
-1.1578519, 2060-2079, noresm1_m, Feb Anomaly, Afghanistan, AFG
-5.580312, 2060-2079, noresm1_m, Mar Anomaly, Afghanistan, AFG
-0.44610888, 2060-2079, noresm1_m, Apr Anomaly, Afghanistan, AFG
3.736266, 2060-2079, noresm1_m, May Anomaly, Afghanistan, AFG
-0.09318656, 2060-2079, noresm1_m, Jun Anomaly, Afghanistan, AFG
-1.3611761, 2060-2079, noresm1_m, Jul Anomaly, Afghanistan, AFG
-2.8482184, 2060-2079, noresm1_m, Aug Anomaly, Afghanistan, AFG
-2.6844373, 2060-2079, noresm1_m, Sep Anomaly, Afghanistan, AFG
-1.2303513, 2060-2079, noresm1_m, Oct Anomaly, Afghanistan, AFG
3.3978946, 2060-2079, noresm1_m, Nov Anomaly, Afghanistan, AFG
3.5439813, 2060-2079, noresm1_m, Dec Anomaly, Afghanistan, AFG
-3.8108425, 2060-2079, bcc_csm1_1, Jan Anomaly, Antigua and Barbuda, ATG
1.6547381, 2060-2079, bcc_csm1_1, Feb Anomaly, Antigua and Barbuda, ATG
-3.2542686, 2060-2079, bcc_csm1_1, Mar Anomaly, Antigua and Barbuda, ATG
-3.7737741, 2060-2079, bcc_csm1_1, Apr Anomaly, Antigua and Barbuda, ATG
-6.8694873, 2060-2079, bcc_csm1_1, May Anomaly, Antigua and Barbuda, ATG
-7.296817, 2060-2079, bcc_csm1_1, Jun Anomaly, Antigua and Barbuda, ATG
-3.9769144, 2060-2079, bcc_csm1_1, Jul Anomaly, Antigua and Barbuda, ATG
-3.2547164, 2060-2079, bcc_csm1_1, Aug Anomaly, Antigua and Barbuda, ATG
-4.984954, 2060-2079, bcc_csm1_1, Sep Anomaly, Antigua and Barbuda, ATG
-23.920673, 2060-2079, bcc_csm1_1, Oct Anomaly, Antigua and Barbuda, ATG
-20.294088, 2060-2079, bcc_csm1_1, Nov Anomaly, Antigua and Barbuda, ATG
6.3414664, 2060-2079, bcc_csm1_1, Dec Anomaly, Antigua and Barbuda, ATG
-4.158073, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Antigua and Barbuda, ATG
-1.5926887, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Antigua and Barbuda, ATG
2.0828526, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Antigua and Barbuda, ATG
-0.7216059, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Antigua and Barbuda, ATG
-0.20713651, 2060-2079, bcc_csm1_1_m, May Anomaly, Antigua and Barbuda, ATG
0.9345453, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Antigua and Barbuda, ATG
-1.3574139, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Antigua and Barbuda, ATG
-2.9147303, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Antigua and Barbuda, ATG
-7.3620057, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Antigua and Barbuda, ATG
-6.8595324, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Antigua and Barbuda, ATG
-0.75258523, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Antigua and Barbuda, ATG
-4.847091, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Antigua and Barbuda, ATG
-4.8535233, 2060-2079, ccsm4, Jan Anomaly, Antigua and Barbuda, ATG
-8.480614, 2060-2079, ccsm4, Feb Anomaly, Antigua and Barbuda, ATG
-2.8057194, 2060-2079, ccsm4, Mar Anomaly, Antigua and Barbuda, ATG
-3.3337312, 2060-2079, ccsm4, Apr Anomaly, Antigua and Barbuda, ATG
-3.5227265, 2060-2079, ccsm4, May Anomaly, Antigua and Barbuda, ATG
-4.1513624, 2060-2079, ccsm4, Jun Anomaly, Antigua and Barbuda, ATG
-7.7239842, 2060-2079, ccsm4, Jul Anomaly, Antigua and Barbuda, ATG
-6.7700543, 2060-2079, ccsm4, Aug Anomaly, Antigua and Barbuda, ATG
-9.023695, 2060-2079, ccsm4, Sep Anomaly, Antigua and Barbuda, ATG
-18.414282, 2060-2079, ccsm4, Oct Anomaly, Antigua and Barbuda, ATG
-5.684548, 2060-2079, ccsm4, Nov Anomaly, Antigua and Barbuda, ATG
-5.322834, 2060-2079, ccsm4, Dec Anomaly, Antigua and Barbuda, ATG
-3.4040058, 2060-2079, cesm1_cam5, Jan Anomaly, Antigua and Barbuda, ATG
2.4179149, 2060-2079, cesm1_cam5, Feb Anomaly, Antigua and Barbuda, ATG
-1.7163815, 2060-2079, cesm1_cam5, Mar Anomaly, Antigua and Barbuda, ATG
-3.4052942, 2060-2079, cesm1_cam5, Apr Anomaly, Antigua and Barbuda, ATG
-11.703203, 2060-2079, cesm1_cam5, May Anomaly, Antigua and Barbuda, ATG
-7.7379527, 2060-2079, cesm1_cam5, Jun Anomaly, Antigua and Barbuda, ATG
-5.598459, 2060-2079, cesm1_cam5, Jul Anomaly, Antigua and Barbuda, ATG
-13.358821, 2060-2079, cesm1_cam5, Aug Anomaly, Antigua and Barbuda, ATG
-8.700019, 2060-2079, cesm1_cam5, Sep Anomaly, Antigua and Barbuda, ATG
-23.839888, 2060-2079, cesm1_cam5, Oct Anomaly, Antigua and Barbuda, ATG
-3.7489471, 2060-2079, cesm1_cam5, Nov Anomaly, Antigua and Barbuda, ATG
-14.488383, 2060-2079, cesm1_cam5, Dec Anomaly, Antigua and Barbuda, ATG
-17.601639, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Antigua and Barbuda, ATG
-10.396881, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Antigua and Barbuda, ATG
-13.645724, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Antigua and Barbuda, ATG
-32.108795, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Antigua and Barbuda, ATG
-10.54587, 2060-2079, csiro_mk3_6_0, May Anomaly, Antigua and Barbuda, ATG
7.3087277, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Antigua and Barbuda, ATG
-19.655148, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Antigua and Barbuda, ATG
-31.202505, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Antigua and Barbuda, ATG
29.149551, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Antigua and Barbuda, ATG
18.343697, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Antigua and Barbuda, ATG
2.7709138, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Antigua and Barbuda, ATG
-21.171057, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Antigua and Barbuda, ATG
-2.1815596, 2060-2079, fio_esm, Jan Anomaly, Antigua and Barbuda, ATG
-1.1351266, 2060-2079, fio_esm, Feb Anomaly, Antigua and Barbuda, ATG
-3.260723, 2060-2079, fio_esm, Mar Anomaly, Antigua and Barbuda, ATG
-3.9553998, 2060-2079, fio_esm, Apr Anomaly, Antigua and Barbuda, ATG
-7.4820943, 2060-2079, fio_esm, May Anomaly, Antigua and Barbuda, ATG
-16.278444, 2060-2079, fio_esm, Jun Anomaly, Antigua and Barbuda, ATG
-2.8795185, 2060-2079, fio_esm, Jul Anomaly, Antigua and Barbuda, ATG
-20.652855, 2060-2079, fio_esm, Aug Anomaly, Antigua and Barbuda, ATG
-16.22409, 2060-2079, fio_esm, Sep Anomaly, Antigua and Barbuda, ATG
-35.766285, 2060-2079, fio_esm, Oct Anomaly, Antigua and Barbuda, ATG
-23.88446, 2060-2079, fio_esm, Nov Anomaly, Antigua and Barbuda, ATG
-11.229443, 2060-2079, fio_esm, Dec Anomaly, Antigua and Barbuda, ATG
-0.9593467, 2060-2079, gfdl_cm3, Jan Anomaly, Antigua and Barbuda, ATG
-3.63097, 2060-2079, gfdl_cm3, Feb Anomaly, Antigua and Barbuda, ATG
-3.4359636, 2060-2079, gfdl_cm3, Mar Anomaly, Antigua and Barbuda, ATG
-0.7386979, 2060-2079, gfdl_cm3, Apr Anomaly, Antigua and Barbuda, ATG
-0.7202701, 2060-2079, gfdl_cm3, May Anomaly, Antigua and Barbuda, ATG
0.43702614, 2060-2079, gfdl_cm3, Jun Anomaly, Antigua and Barbuda, ATG
3.0940506, 2060-2079, gfdl_cm3, Jul Anomaly, Antigua and Barbuda, ATG
-9.01984, 2060-2079, gfdl_cm3, Aug Anomaly, Antigua and Barbuda, ATG
6.757441, 2060-2079, gfdl_cm3, Sep Anomaly, Antigua and Barbuda, ATG
40.671783, 2060-2079, gfdl_cm3, Oct Anomaly, Antigua and Barbuda, ATG
10.8074045, 2060-2079, gfdl_cm3, Nov Anomaly, Antigua and Barbuda, ATG
-0.75024325, 2060-2079, gfdl_cm3, Dec Anomaly, Antigua and Barbuda, ATG
-3.3084488, 2060-2079, gfdl_esm2m, Jan Anomaly, Antigua and Barbuda, ATG
-9.22172, 2060-2079, gfdl_esm2m, Feb Anomaly, Antigua and Barbuda, ATG
-3.6641476, 2060-2079, gfdl_esm2m, Mar Anomaly, Antigua and Barbuda, ATG
-5.471456, 2060-2079, gfdl_esm2m, Apr Anomaly, Antigua and Barbuda, ATG
-0.46605435, 2060-2079, gfdl_esm2m, May Anomaly, Antigua and Barbuda, ATG
-0.6243297, 2060-2079, gfdl_esm2m, Jun Anomaly, Antigua and Barbuda, ATG
5.0193014, 2060-2079, gfdl_esm2m, Jul Anomaly, Antigua and Barbuda, ATG
3.0506377, 2060-2079, gfdl_esm2m, Aug Anomaly, Antigua and Barbuda, ATG
37.837315, 2060-2079, gfdl_esm2m, Sep Anomaly, Antigua and Barbuda, ATG
-0.7203478, 2060-2079, gfdl_esm2m, Oct Anomaly, Antigua and Barbuda, ATG
-4.301419, 2060-2079, gfdl_esm2m, Nov Anomaly, Antigua and Barbuda, ATG
-3.2926998, 2060-2079, gfdl_esm2m, Dec Anomaly, Antigua and Barbuda, ATG
4.2762213, 2060-2079, giss_e2_h, Jan Anomaly, Antigua and Barbuda, ATG
-5.8207426, 2060-2079, giss_e2_h, Feb Anomaly, Antigua and Barbuda, ATG
-3.294847, 2060-2079, giss_e2_h, Mar Anomaly, Antigua and Barbuda, ATG
-2.5052814, 2060-2079, giss_e2_h, Apr Anomaly, Antigua and Barbuda, ATG
0.5159737, 2060-2079, giss_e2_h, May Anomaly, Antigua and Barbuda, ATG
-51.25908, 2060-2079, giss_e2_h, Jun Anomaly, Antigua and Barbuda, ATG
-44.48917, 2060-2079, giss_e2_h, Jul Anomaly, Antigua and Barbuda, ATG
-5.3614297, 2060-2079, giss_e2_h, Aug Anomaly, Antigua and Barbuda, ATG
16.571566, 2060-2079, giss_e2_h, Sep Anomaly, Antigua and Barbuda, ATG
-2.2256386, 2060-2079, giss_e2_h, Oct Anomaly, Antigua and Barbuda, ATG
25.484692, 2060-2079, giss_e2_h, Nov Anomaly, Antigua and Barbuda, ATG
-2.7425945, 2060-2079, giss_e2_h, Dec Anomaly, Antigua and Barbuda, ATG
2.64722, 2060-2079, giss_e2_r, Jan Anomaly, Antigua and Barbuda, ATG
4.473163, 2060-2079, giss_e2_r, Feb Anomaly, Antigua and Barbuda, ATG
6.830903, 2060-2079, giss_e2_r, Mar Anomaly, Antigua and Barbuda, ATG
-1.4649515, 2060-2079, giss_e2_r, Apr Anomaly, Antigua and Barbuda, ATG
14.498648, 2060-2079, giss_e2_r, May Anomaly, Antigua and Barbuda, ATG
-20.533566, 2060-2079, giss_e2_r, Jun Anomaly, Antigua and Barbuda, ATG
-23.233448, 2060-2079, giss_e2_r, Jul Anomaly, Antigua and Barbuda, ATG
20.54928, 2060-2079, giss_e2_r, Aug Anomaly, Antigua and Barbuda, ATG
15.96878, 2060-2079, giss_e2_r, Sep Anomaly, Antigua and Barbuda, ATG
9.561408, 2060-2079, giss_e2_r, Oct Anomaly, Antigua and Barbuda, ATG
-6.5119243, 2060-2079, giss_e2_r, Nov Anomaly, Antigua and Barbuda, ATG
5.5959086, 2060-2079, giss_e2_r, Dec Anomaly, Antigua and Barbuda, ATG
2.0876822, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Antigua and Barbuda, ATG
0.054288525, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Antigua and Barbuda, ATG
-0.3961696, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Antigua and Barbuda, ATG
5.819485, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Antigua and Barbuda, ATG
1.0480493, 2060-2079, ipsl_cm5a_mr, May Anomaly, Antigua and Barbuda, ATG
0.8333388, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Antigua and Barbuda, ATG
-1.846373, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Antigua and Barbuda, ATG
