Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-5.6598516, 2080-2099, ccsm4, Sep Anomaly, Albania, ALB
-23.216192, 2080-2099, ccsm4, Oct Anomaly, Albania, ALB
-16.103155, 2080-2099, ccsm4, Nov Anomaly, Albania, ALB
-34.682434, 2080-2099, ccsm4, Dec Anomaly, Albania, ALB
-13.57912, 2080-2099, cesm1_cam5, Jan Anomaly, Albania, ALB
-8.143326, 2080-2099, cesm1_cam5, Feb Anomaly, Albania, ALB
-8.610848, 2080-2099, cesm1_cam5, Mar Anomaly, Albania, ALB
-7.907566, 2080-2099, cesm1_cam5, Apr Anomaly, Albania, ALB
-10.145915, 2080-2099, cesm1_cam5, May Anomaly, Albania, ALB
2.0490227, 2080-2099, cesm1_cam5, Jun Anomaly, Albania, ALB
-6.691145, 2080-2099, cesm1_cam5, Jul Anomaly, Albania, ALB
-8.039773, 2080-2099, cesm1_cam5, Aug Anomaly, Albania, ALB
-24.330372, 2080-2099, cesm1_cam5, Sep Anomaly, Albania, ALB
-19.859861, 2080-2099, cesm1_cam5, Oct Anomaly, Albania, ALB
34.108673, 2080-2099, cesm1_cam5, Nov Anomaly, Albania, ALB
-19.89667, 2080-2099, cesm1_cam5, Dec Anomaly, Albania, ALB
-21.253464, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Albania, ALB
-9.755773, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Albania, ALB
-4.8731484, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Albania, ALB
-10.001937, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Albania, ALB
-4.700829, 2080-2099, csiro_mk3_6_0, May Anomaly, Albania, ALB
-1.5192415, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Albania, ALB
-2.1895053, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Albania, ALB
-2.4739268, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Albania, ALB
-13.077219, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Albania, ALB
-30.67135, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Albania, ALB
-24.059137, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Albania, ALB
-27.056213, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Albania, ALB
-15.584366, 2080-2099, fio_esm, Jan Anomaly, Albania, ALB
-20.323622, 2080-2099, fio_esm, Feb Anomaly, Albania, ALB
-23.731524, 2080-2099, fio_esm, Mar Anomaly, Albania, ALB
-15.315019, 2080-2099, fio_esm, Apr Anomaly, Albania, ALB
-20.82328, 2080-2099, fio_esm, May Anomaly, Albania, ALB
-6.1016197, 2080-2099, fio_esm, Jun Anomaly, Albania, ALB
-1.5309811, 2080-2099, fio_esm, Jul Anomaly, Albania, ALB
-1.9094954, 2080-2099, fio_esm, Aug Anomaly, Albania, ALB
-13.430717, 2080-2099, fio_esm, Sep Anomaly, Albania, ALB
-15.279671, 2080-2099, fio_esm, Oct Anomaly, Albania, ALB
-24.90473, 2080-2099, fio_esm, Nov Anomaly, Albania, ALB
-20.295486, 2080-2099, fio_esm, Dec Anomaly, Albania, ALB
-34.892242, 2080-2099, gfdl_cm3, Jan Anomaly, Albania, ALB
-35.411896, 2080-2099, gfdl_cm3, Feb Anomaly, Albania, ALB
-44.13644, 2080-2099, gfdl_cm3, Mar Anomaly, Albania, ALB
-14.23653, 2080-2099, gfdl_cm3, Apr Anomaly, Albania, ALB
-17.794554, 2080-2099, gfdl_cm3, May Anomaly, Albania, ALB
-20.883749, 2080-2099, gfdl_cm3, Jun Anomaly, Albania, ALB
-21.35054, 2080-2099, gfdl_cm3, Jul Anomaly, Albania, ALB
-14.735286, 2080-2099, gfdl_cm3, Aug Anomaly, Albania, ALB
-16.801859, 2080-2099, gfdl_cm3, Sep Anomaly, Albania, ALB
-33.82548, 2080-2099, gfdl_cm3, Oct Anomaly, Albania, ALB
-49.520916, 2080-2099, gfdl_cm3, Nov Anomaly, Albania, ALB
-54.686256, 2080-2099, gfdl_cm3, Dec Anomaly, Albania, ALB
-25.26142, 2080-2099, gfdl_esm2m, Jan Anomaly, Albania, ALB
-12.549049, 2080-2099, gfdl_esm2m, Feb Anomaly, Albania, ALB
10.861497, 2080-2099, gfdl_esm2m, Mar Anomaly, Albania, ALB
-7.1770034, 2080-2099, gfdl_esm2m, Apr Anomaly, Albania, ALB
-2.091489, 2080-2099, gfdl_esm2m, May Anomaly, Albania, ALB
-23.32262, 2080-2099, gfdl_esm2m, Jun Anomaly, Albania, ALB
-5.1642227, 2080-2099, gfdl_esm2m, Jul Anomaly, Albania, ALB
-22.48131, 2080-2099, gfdl_esm2m, Aug Anomaly, Albania, ALB
-50.146984, 2080-2099, gfdl_esm2m, Sep Anomaly, Albania, ALB
-26.477144, 2080-2099, gfdl_esm2m, Oct Anomaly, Albania, ALB
-29.390715, 2080-2099, gfdl_esm2m, Nov Anomaly, Albania, ALB
-12.632869, 2080-2099, gfdl_esm2m, Dec Anomaly, Albania, ALB
0.4158198, 2080-2099, giss_e2_h, Jan Anomaly, Albania, ALB
-18.958649, 2080-2099, giss_e2_h, Feb Anomaly, Albania, ALB
-4.4093604, 2080-2099, giss_e2_h, Mar Anomaly, Albania, ALB
8.28717, 2080-2099, giss_e2_h, Apr Anomaly, Albania, ALB
-13.750148, 2080-2099, giss_e2_h, May Anomaly, Albania, ALB
-8.664756, 2080-2099, giss_e2_h, Jun Anomaly, Albania, ALB
-27.619324, 2080-2099, giss_e2_h, Jul Anomaly, Albania, ALB
-5.5408783, 2080-2099, giss_e2_h, Aug Anomaly, Albania, ALB
15.318963, 2080-2099, giss_e2_h, Sep Anomaly, Albania, ALB
-13.166715, 2080-2099, giss_e2_h, Oct Anomaly, Albania, ALB
-14.623715, 2080-2099, giss_e2_h, Nov Anomaly, Albania, ALB
-33.9277, 2080-2099, giss_e2_h, Dec Anomaly, Albania, ALB
8.752041, 2080-2099, giss_e2_r, Jan Anomaly, Albania, ALB
4.781643, 2080-2099, giss_e2_r, Feb Anomaly, Albania, ALB
-2.466348, 2080-2099, giss_e2_r, Mar Anomaly, Albania, ALB
-8.908747, 2080-2099, giss_e2_r, Apr Anomaly, Albania, ALB
-18.864058, 2080-2099, giss_e2_r, May Anomaly, Albania, ALB
-13.270453, 2080-2099, giss_e2_r, Jun Anomaly, Albania, ALB
-13.410781, 2080-2099, giss_e2_r, Jul Anomaly, Albania, ALB
-26.022226, 2080-2099, giss_e2_r, Aug Anomaly, Albania, ALB
-23.937145, 2080-2099, giss_e2_r, Sep Anomaly, Albania, ALB
-29.36674, 2080-2099, giss_e2_r, Oct Anomaly, Albania, ALB
-11.686336, 2080-2099, giss_e2_r, Nov Anomaly, Albania, ALB
3.0564435, 2080-2099, giss_e2_r, Dec Anomaly, Albania, ALB
-15.120891, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Albania, ALB
-26.67584, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Albania, ALB
-7.7029934, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Albania, ALB
-12.273612, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Albania, ALB
-17.72992, 2080-2099, ipsl_cm5a_mr, May Anomaly, Albania, ALB
-43.55776, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Albania, ALB
-27.139957, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Albania, ALB
-15.889466, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Albania, ALB
-22.705532, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Albania, ALB
-9.248131, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Albania, ALB
-6.164847, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Albania, ALB
11.16063, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Albania, ALB
-27.084024, 2080-2099, miroc_esm, Jan Anomaly, Albania, ALB
-26.178339, 2080-2099, miroc_esm, Feb Anomaly, Albania, ALB
-21.963919, 2080-2099, miroc_esm, Mar Anomaly, Albania, ALB
-32.808598, 2080-2099, miroc_esm, Apr Anomaly, Albania, ALB
-9.914039, 2080-2099, miroc_esm, May Anomaly, Albania, ALB
-15.901461, 2080-2099, miroc_esm, Jun Anomaly, Albania, ALB
-13.552119, 2080-2099, miroc_esm, Jul Anomaly, Albania, ALB
-0.26576805, 2080-2099, miroc_esm, Aug Anomaly, Albania, ALB
-15.480958, 2080-2099, miroc_esm, Sep Anomaly, Albania, ALB
-13.82824, 2080-2099, miroc_esm, Oct Anomaly, Albania, ALB
4.0501504, 2080-2099, miroc_esm, Nov Anomaly, Albania, ALB
-11.460763, 2080-2099, miroc_esm, Dec Anomaly, Albania, ALB
-22.702305, 2080-2099, miroc_esm_chem, Jan Anomaly, Albania, ALB
-35.48663, 2080-2099, miroc_esm_chem, Feb Anomaly, Albania, ALB
-19.44751, 2080-2099, miroc_esm_chem, Mar Anomaly, Albania, ALB
-26.779993, 2080-2099, miroc_esm_chem, Apr Anomaly, Albania, ALB
-19.447428, 2080-2099, miroc_esm_chem, May Anomaly, Albania, ALB
-6.730396, 2080-2099, miroc_esm_chem, Jun Anomaly, Albania, ALB
-30.967869, 2080-2099, miroc_esm_chem, Jul Anomaly, Albania, ALB
-9.955405, 2080-2099, miroc_esm_chem, Aug Anomaly, Albania, ALB
-20.849789, 2080-2099, miroc_esm_chem, Sep Anomaly, Albania, ALB
-17.783098, 2080-2099, miroc_esm_chem, Oct Anomaly, Albania, ALB
-20.819763, 2080-2099, miroc_esm_chem, Nov Anomaly, Albania, ALB
-5.8766694, 2080-2099, miroc_esm_chem, Dec Anomaly, Albania, ALB
-43.535442, 2080-2099, miroc5, Jan Anomaly, Albania, ALB
26.85141, 2080-2099, miroc5, Feb Anomaly, Albania, ALB
-10.556653, 2080-2099, miroc5, Mar Anomaly, Albania, ALB
-11.593575, 2080-2099, miroc5, Apr Anomaly, Albania, ALB
-14.245335, 2080-2099, miroc5, May Anomaly, Albania, ALB
-5.9812245, 2080-2099, miroc5, Jun Anomaly, Albania, ALB
-13.3852825, 2080-2099, miroc5, Jul Anomaly, Albania, ALB
-3.5536995, 2080-2099, miroc5, Aug Anomaly, Albania, ALB
-33.382587, 2080-2099, miroc5, Sep Anomaly, Albania, ALB
37.579903, 2080-2099, miroc5, Oct Anomaly, Albania, ALB
-31.7124, 2080-2099, miroc5, Nov Anomaly, Albania, ALB
42.360752, 2080-2099, miroc5, Dec Anomaly, Albania, ALB
3.4865189, 2080-2099, mri_cgcm3, Jan Anomaly, Albania, ALB
9.081222, 2080-2099, mri_cgcm3, Feb Anomaly, Albania, ALB
0.19610341, 2080-2099, mri_cgcm3, Mar Anomaly, Albania, ALB
-8.813159, 2080-2099, mri_cgcm3, Apr Anomaly, Albania, ALB
0.3109665, 2080-2099, mri_cgcm3, May Anomaly, Albania, ALB
-1.3169842, 2080-2099, mri_cgcm3, Jun Anomaly, Albania, ALB
-25.305569, 2080-2099, mri_cgcm3, Jul Anomaly, Albania, ALB
-22.636707, 2080-2099, mri_cgcm3, Aug Anomaly, Albania, ALB
-41.305183, 2080-2099, mri_cgcm3, Sep Anomaly, Albania, ALB
1.4831619, 2080-2099, mri_cgcm3, Oct Anomaly, Albania, ALB
-19.511526, 2080-2099, mri_cgcm3, Nov Anomaly, Albania, ALB
-7.129743, 2080-2099, mri_cgcm3, Dec Anomaly, Albania, ALB
4.626986, 2080-2099, noresm1_m, Jan Anomaly, Albania, ALB
2.2248383, 2080-2099, noresm1_m, Feb Anomaly, Albania, ALB
-2.4681919, 2080-2099, noresm1_m, Mar Anomaly, Albania, ALB
-16.03422, 2080-2099, noresm1_m, Apr Anomaly, Albania, ALB
-10.891341, 2080-2099, noresm1_m, May Anomaly, Albania, ALB
-5.7119083, 2080-2099, noresm1_m, Jun Anomaly, Albania, ALB
-4.7707877, 2080-2099, noresm1_m, Jul Anomaly, Albania, ALB
-0.44836473, 2080-2099, noresm1_m, Aug Anomaly, Albania, ALB
-9.101564, 2080-2099, noresm1_m, Sep Anomaly, Albania, ALB
-16.033003, 2080-2099, noresm1_m, Oct Anomaly, Albania, ALB
-1.2008057, 2080-2099, noresm1_m, Nov Anomaly, Albania, ALB
-17.567627, 2080-2099, noresm1_m, Dec Anomaly, Albania, ALB
-0.89878106, 2080-2099, bcc_csm1_1, Jan Anomaly, Algeria, DZA
-0.9980346, 2080-2099, bcc_csm1_1, Feb Anomaly, Algeria, DZA
0.12468903, 2080-2099, bcc_csm1_1, Mar Anomaly, Algeria, DZA
-0.82016295, 2080-2099, bcc_csm1_1, Apr Anomaly, Algeria, DZA
-3.3534238, 2080-2099, bcc_csm1_1, May Anomaly, Algeria, DZA
-3.540395, 2080-2099, bcc_csm1_1, Jun Anomaly, Algeria, DZA
-7.7142577, 2080-2099, bcc_csm1_1, Jul Anomaly, Algeria, DZA
-2.2407944, 2080-2099, bcc_csm1_1, Aug Anomaly, Algeria, DZA
-5.29069, 2080-2099, bcc_csm1_1, Sep Anomaly, Algeria, DZA
-1.5571625, 2080-2099, bcc_csm1_1, Oct Anomaly, Algeria, DZA
-1.9984355, 2080-2099, bcc_csm1_1, Nov Anomaly, Algeria, DZA
-1.2599766, 2080-2099, bcc_csm1_1, Dec Anomaly, Algeria, DZA
-1.8778883, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Algeria, DZA
-1.3552929, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Algeria, DZA
-1.5924084, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Algeria, DZA
-0.030012323, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Algeria, DZA
-0.013193303, 2080-2099, bcc_csm1_1_m, May Anomaly, Algeria, DZA
-1.6344444, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Algeria, DZA
-0.46508038, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Algeria, DZA
-0.9057034, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Algeria, DZA
0.037875783, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Algeria, DZA
0.16637129, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Algeria, DZA
-0.88519514, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Algeria, DZA
-2.2378955, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Algeria, DZA
-0.03861206, 2080-2099, ccsm4, Jan Anomaly, Algeria, DZA
-2.0270941, 2080-2099, ccsm4, Feb Anomaly, Algeria, DZA
-1.676051, 2080-2099, ccsm4, Mar Anomaly, Algeria, DZA
-1.3691248, 2080-2099, ccsm4, Apr Anomaly, Algeria, DZA
-1.4242753, 2080-2099, ccsm4, May Anomaly, Algeria, DZA
-0.16794483, 2080-2099, ccsm4, Jun Anomaly, Algeria, DZA
-0.4652128, 2080-2099, ccsm4, Jul Anomaly, Algeria, DZA
2.2592292, 2080-2099, ccsm4, Aug Anomaly, Algeria, DZA
8.734078, 2080-2099, ccsm4, Sep Anomaly, Algeria, DZA
3.1069012, 2080-2099, ccsm4, Oct Anomaly, Algeria, DZA
-2.749153, 2080-2099, ccsm4, Nov Anomaly, Algeria, DZA
-0.8780562, 2080-2099, ccsm4, Dec Anomaly, Algeria, DZA
-1.55026, 2080-2099, cesm1_cam5, Jan Anomaly, Algeria, DZA
-0.35241008, 2080-2099, cesm1_cam5, Feb Anomaly, Algeria, DZA
-1.5980678, 2080-2099, cesm1_cam5, Mar Anomaly, Algeria, DZA
0.31544396, 2080-2099, cesm1_cam5, Apr Anomaly, Algeria, DZA
3.3442895, 2080-2099, cesm1_cam5, May Anomaly, Algeria, DZA
-1.08511, 2080-2099, cesm1_cam5, Jun Anomaly, Algeria, DZA
-2.147402, 2080-2099, cesm1_cam5, Jul Anomaly, Algeria, DZA
0.96964896, 2080-2099, cesm1_cam5, Aug Anomaly, Algeria, DZA
6.4973254, 2080-2099, cesm1_cam5, Sep Anomaly, Algeria, DZA
1.9293264, 2080-2099, cesm1_cam5, Oct Anomaly, Algeria, DZA
-0.88250405, 2080-2099, cesm1_cam5, Nov Anomaly, Algeria, DZA
-1.2701668, 2080-2099, cesm1_cam5, Dec Anomaly, Algeria, DZA
0.020508753, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Algeria, DZA
2.3960986, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Algeria, DZA
-1.454443, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Algeria, DZA
-0.31555068, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Algeria, DZA
0.8441836, 2080-2099, csiro_mk3_6_0, May Anomaly, Algeria, DZA
-7.740428, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Algeria, DZA
-6.4730253, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Algeria, DZA
-2.970485, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Algeria, DZA
-14.823673, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Algeria, DZA
-9.274258, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Algeria, DZA
-4.069062, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Algeria, DZA
0.04077293, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Algeria, DZA
-1.3387892, 2080-2099, fio_esm, Jan Anomaly, Algeria, DZA
-1.5416465, 2080-2099, fio_esm, Feb Anomaly, Algeria, DZA
-1.0061604, 2080-2099, fio_esm, Mar Anomaly, Algeria, DZA
-1.5912822, 2080-2099, fio_esm, Apr Anomaly, Algeria, DZA
-2.1085222, 2080-2099, fio_esm, May Anomaly, Algeria, DZA
-2.66903, 2080-2099, fio_esm, Jun Anomaly, Algeria, DZA
-0.07714626, 2080-2099, fio_esm, Jul Anomaly, Algeria, DZA
0.22707535, 2080-2099, fio_esm, Aug Anomaly, Algeria, DZA
0.22900157, 2080-2099, fio_esm, Sep Anomaly, Algeria, DZA
-1.180787, 2080-2099, fio_esm, Oct Anomaly, Algeria, DZA
-1.3500742, 2080-2099, fio_esm, Nov Anomaly, Algeria, DZA
-1.9011493, 2080-2099, fio_esm, Dec Anomaly, Algeria, DZA
-2.11106, 2080-2099, gfdl_cm3, Jan Anomaly, Algeria, DZA
-3.130982, 2080-2099, gfdl_cm3, Feb Anomaly, Algeria, DZA
-3.2546895, 2080-2099, gfdl_cm3, Mar Anomaly, Algeria, DZA
-3.4929662, 2080-2099, gfdl_cm3, Apr Anomaly, Algeria, DZA
-1.0075586, 2080-2099, gfdl_cm3, May Anomaly, Algeria, DZA
1.3596134, 2080-2099, gfdl_cm3, Jun Anomaly, Algeria, DZA
-3.6892977, 2080-2099, gfdl_cm3, Jul Anomaly, Algeria, DZA
5.5540295, 2080-2099, gfdl_cm3, Aug Anomaly, Algeria, DZA
7.2564573, 2080-2099, gfdl_cm3, Sep Anomaly, Algeria, DZA
1.2398752, 2080-2099, gfdl_cm3, Oct Anomaly, Algeria, DZA
-1.4050367, 2080-2099, gfdl_cm3, Nov Anomaly, Algeria, DZA
-1.049081, 2080-2099, gfdl_cm3, Dec Anomaly, Algeria, DZA
-1.0604755, 2080-2099, gfdl_esm2m, Jan Anomaly, Algeria, DZA
-1.9843385, 2080-2099, gfdl_esm2m, Feb Anomaly, Algeria, DZA
-1.1624202, 2080-2099, gfdl_esm2m, Mar Anomaly, Algeria, DZA
-2.318062, 2080-2099, gfdl_esm2m, Apr Anomaly, Algeria, DZA
-2.3821352, 2080-2099, gfdl_esm2m, May Anomaly, Algeria, DZA
-0.2654088, 2080-2099, gfdl_esm2m, Jun Anomaly, Algeria, DZA
-8.185407, 2080-2099, gfdl_esm2m, Jul Anomaly, Algeria, DZA
14.734832, 2080-2099, gfdl_esm2m, Aug Anomaly, Algeria, DZA
12.528479, 2080-2099, gfdl_esm2m, Sep Anomaly, Algeria, DZA
14.856727, 2080-2099, gfdl_esm2m, Oct Anomaly, Algeria, DZA
-1.4461198, 2080-2099, gfdl_esm2m, Nov Anomaly, Algeria, DZA
-1.520798, 2080-2099, gfdl_esm2m, Dec Anomaly, Algeria, DZA
-0.5108547, 2080-2099, giss_e2_h, Jan Anomaly, Algeria, DZA
-1.442489, 2080-2099, giss_e2_h, Feb Anomaly, Algeria, DZA
-3.0463724, 2080-2099, giss_e2_h, Mar Anomaly, Algeria, DZA
4.544618, 2080-2099, giss_e2_h, Apr Anomaly, Algeria, DZA
3.1524625, 2080-2099, giss_e2_h, May Anomaly, Algeria, DZA
-5.320279, 2080-2099, giss_e2_h, Jun Anomaly, Algeria, DZA
-8.64893, 2080-2099, giss_e2_h, Jul Anomaly, Algeria, DZA
-1.9941262, 2080-2099, giss_e2_h, Aug Anomaly, Algeria, DZA
-0.91276366, 2080-2099, giss_e2_h, Sep Anomaly, Algeria, DZA
0.04369494, 2080-2099, giss_e2_h, Oct Anomaly, Algeria, DZA
-0.32886317, 2080-2099, giss_e2_h, Nov Anomaly, Algeria, DZA
-0.89817005, 2080-2099, giss_e2_h, Dec Anomaly, Algeria, DZA
-0.56480783, 2080-2099, giss_e2_r, Jan Anomaly, Algeria, DZA
-1.0056117, 2080-2099, giss_e2_r, Feb Anomaly, Algeria, DZA
-4.288568, 2080-2099, giss_e2_r, Mar Anomaly, Algeria, DZA
-3.9290292, 2080-2099, giss_e2_r, Apr Anomaly, Algeria, DZA
-9.176922, 2080-2099, giss_e2_r, May Anomaly, Algeria, DZA
-6.013247, 2080-2099, giss_e2_r, Jun Anomaly, Algeria, DZA
-3.1571844, 2080-2099, giss_e2_r, Jul Anomaly, Algeria, DZA
-3.8304977, 2080-2099, giss_e2_r, Aug Anomaly, Algeria, DZA
-4.420918, 2080-2099, giss_e2_r, Sep Anomaly, Algeria, DZA
-7.179937, 2080-2099, giss_e2_r, Oct Anomaly, Algeria, DZA
-3.6852245, 2080-2099, giss_e2_r, Nov Anomaly, Algeria, DZA
-0.47236687, 2080-2099, giss_e2_r, Dec Anomaly, Algeria, DZA
-0.37339672, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Algeria, DZA
-0.99802214, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Algeria, DZA
-0.53781235, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Algeria, DZA
-0.5770494, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Algeria, DZA
-0.3458467, 2080-2099, ipsl_cm5a_mr, May Anomaly, Algeria, DZA
-0.3632899, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Algeria, DZA
-0.47925878, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Algeria, DZA
-0.071038626, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Algeria, DZA
-0.23126355, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Algeria, DZA
-0.797742, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Algeria, DZA
-0.28020877, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Algeria, DZA
-0.4917616, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Algeria, DZA
-4.5066733, 2080-2099, miroc_esm, Jan Anomaly, Algeria, DZA
-2.0790296, 2080-2099, miroc_esm, Feb Anomaly, Algeria, DZA
-4.3798184, 2080-2099, miroc_esm, Mar Anomaly, Algeria, DZA
-4.864126, 2080-2099, miroc_esm, Apr Anomaly, Algeria, DZA
14.626539, 2080-2099, miroc_esm, May Anomaly, Algeria, DZA
-2.1195798, 2080-2099, miroc_esm, Jun Anomaly, Algeria, DZA
0.82705325, 2080-2099, miroc_esm, Jul Anomaly, Algeria, DZA
12.735006, 2080-2099, miroc_esm, Aug Anomaly, Algeria, DZA
21.451778, 2080-2099, miroc_esm, Sep Anomaly, Algeria, DZA
2.8171878, 2080-2099, miroc_esm, Oct Anomaly, Algeria, DZA
-2.2131505, 2080-2099, miroc_esm, Nov Anomaly, Algeria, DZA
-3.0866153, 2080-2099, miroc_esm, Dec Anomaly, Algeria, DZA
-2.7366242, 2080-2099, miroc_esm_chem, Jan Anomaly, Algeria, DZA
-2.3470366, 2080-2099, miroc_esm_chem, Feb Anomaly, Algeria, DZA
-3.6737568, 2080-2099, miroc_esm_chem, Mar Anomaly, Algeria, DZA
-6.405893, 2080-2099, miroc_esm_chem, Apr Anomaly, Algeria, DZA
6.904165, 2080-2099, miroc_esm_chem, May Anomaly, Algeria, DZA
-1.5398732, 2080-2099, miroc_esm_chem, Jun Anomaly, Algeria, DZA
0.9426778, 2080-2099, miroc_esm_chem, Jul Anomaly, Algeria, DZA
13.331125, 2080-2099, miroc_esm_chem, Aug Anomaly, Algeria, DZA
21.665411, 2080-2099, miroc_esm_chem, Sep Anomaly, Algeria, DZA
1.4302044, 2080-2099, miroc_esm_chem, Oct Anomaly, Algeria, DZA
-0.5652539, 2080-2099, miroc_esm_chem, Nov Anomaly, Algeria, DZA
0.85365033, 2080-2099, miroc_esm_chem, Dec Anomaly, Algeria, DZA
-5.974076, 2080-2099, miroc5, Jan Anomaly, Algeria, DZA
-4.2188354, 2080-2099, miroc5, Feb Anomaly, Algeria, DZA
-0.47712374, 2080-2099, miroc5, Mar Anomaly, Algeria, DZA
-0.367208, 2080-2099, miroc5, Apr Anomaly, Algeria, DZA
