Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-5.310766, 2020-2039, giss_e2_h, Apr Anomaly, Afghanistan, AFG
-1.9410468, 2020-2039, giss_e2_h, May Anomaly, Afghanistan, AFG
6.8978457, 2020-2039, giss_e2_h, Jun Anomaly, Afghanistan, AFG
2.5890567, 2020-2039, giss_e2_h, Jul Anomaly, Afghanistan, AFG
-1.095858, 2020-2039, giss_e2_h, Aug Anomaly, Afghanistan, AFG
-0.036838617, 2020-2039, giss_e2_h, Sep Anomaly, Afghanistan, AFG
0.23587537, 2020-2039, giss_e2_h, Oct Anomaly, Afghanistan, AFG
-0.2701991, 2020-2039, giss_e2_h, Nov Anomaly, Afghanistan, AFG
5.8169427, 2020-2039, giss_e2_h, Dec Anomaly, Afghanistan, AFG
2.5533895, 2020-2039, giss_e2_r, Jan Anomaly, Afghanistan, AFG
4.187151, 2020-2039, giss_e2_r, Feb Anomaly, Afghanistan, AFG
-8.838274, 2020-2039, giss_e2_r, Mar Anomaly, Afghanistan, AFG
-6.8011594, 2020-2039, giss_e2_r, Apr Anomaly, Afghanistan, AFG
-7.574634, 2020-2039, giss_e2_r, May Anomaly, Afghanistan, AFG
1.026974, 2020-2039, giss_e2_r, Jun Anomaly, Afghanistan, AFG
-1.2619066, 2020-2039, giss_e2_r, Jul Anomaly, Afghanistan, AFG
2.242921, 2020-2039, giss_e2_r, Aug Anomaly, Afghanistan, AFG
0.97275823, 2020-2039, giss_e2_r, Sep Anomaly, Afghanistan, AFG
2.431358, 2020-2039, giss_e2_r, Oct Anomaly, Afghanistan, AFG
-0.83531046, 2020-2039, giss_e2_r, Nov Anomaly, Afghanistan, AFG
-0.87746114, 2020-2039, giss_e2_r, Dec Anomaly, Afghanistan, AFG
5.893773, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, Afghanistan, AFG
-2.054741, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, Afghanistan, AFG
6.00634, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, Afghanistan, AFG
3.3391938, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, Afghanistan, AFG
-1.2511239, 2020-2039, ipsl_cm5a_mr, May Anomaly, Afghanistan, AFG
-0.48391578, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, Afghanistan, AFG
0.57043666, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, Afghanistan, AFG
0.68613684, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, Afghanistan, AFG
-1.7285365, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, Afghanistan, AFG
1.3984236, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, Afghanistan, AFG
0.28311023, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, Afghanistan, AFG
3.9675207, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, Afghanistan, AFG
-8.368107, 2020-2039, miroc_esm, Jan Anomaly, Afghanistan, AFG
-9.303198, 2020-2039, miroc_esm, Feb Anomaly, Afghanistan, AFG
12.80818, 2020-2039, miroc_esm, Mar Anomaly, Afghanistan, AFG
-16.319422, 2020-2039, miroc_esm, Apr Anomaly, Afghanistan, AFG
-3.4338222, 2020-2039, miroc_esm, May Anomaly, Afghanistan, AFG
-5.7110944, 2020-2039, miroc_esm, Jun Anomaly, Afghanistan, AFG
1.5495875, 2020-2039, miroc_esm, Jul Anomaly, Afghanistan, AFG
12.601314, 2020-2039, miroc_esm, Aug Anomaly, Afghanistan, AFG
-7.067076, 2020-2039, miroc_esm, Sep Anomaly, Afghanistan, AFG
7.246981, 2020-2039, miroc_esm, Oct Anomaly, Afghanistan, AFG
10.926972, 2020-2039, miroc_esm, Nov Anomaly, Afghanistan, AFG
-9.648181, 2020-2039, miroc_esm, Dec Anomaly, Afghanistan, AFG
1.552933, 2020-2039, miroc_esm_chem, Jan Anomaly, Afghanistan, AFG
-0.66304797, 2020-2039, miroc_esm_chem, Feb Anomaly, Afghanistan, AFG
-7.045636, 2020-2039, miroc_esm_chem, Mar Anomaly, Afghanistan, AFG
-19.70237, 2020-2039, miroc_esm_chem, Apr Anomaly, Afghanistan, AFG
-6.432592, 2020-2039, miroc_esm_chem, May Anomaly, Afghanistan, AFG
3.0905914, 2020-2039, miroc_esm_chem, Jun Anomaly, Afghanistan, AFG
7.6111436, 2020-2039, miroc_esm_chem, Jul Anomaly, Afghanistan, AFG
8.797714, 2020-2039, miroc_esm_chem, Aug Anomaly, Afghanistan, AFG
12.433627, 2020-2039, miroc_esm_chem, Sep Anomaly, Afghanistan, AFG
7.106094, 2020-2039, miroc_esm_chem, Oct Anomaly, Afghanistan, AFG
8.366184, 2020-2039, miroc_esm_chem, Nov Anomaly, Afghanistan, AFG
0.9441225, 2020-2039, miroc_esm_chem, Dec Anomaly, Afghanistan, AFG
-1.944039, 2020-2039, miroc5, Jan Anomaly, Afghanistan, AFG
-5.6969447, 2020-2039, miroc5, Feb Anomaly, Afghanistan, AFG
-25.500544, 2020-2039, miroc5, Mar Anomaly, Afghanistan, AFG
1.99053, 2020-2039, miroc5, Apr Anomaly, Afghanistan, AFG
0.40934387, 2020-2039, miroc5, May Anomaly, Afghanistan, AFG
1.3803123, 2020-2039, miroc5, Jun Anomaly, Afghanistan, AFG
-0.5258475, 2020-2039, miroc5, Jul Anomaly, Afghanistan, AFG
0.1918038, 2020-2039, miroc5, Aug Anomaly, Afghanistan, AFG
0.37278938, 2020-2039, miroc5, Sep Anomaly, Afghanistan, AFG
1.5891281, 2020-2039, miroc5, Oct Anomaly, Afghanistan, AFG
-10.648806, 2020-2039, miroc5, Nov Anomaly, Afghanistan, AFG
-7.63608, 2020-2039, miroc5, Dec Anomaly, Afghanistan, AFG
-3.702792, 2020-2039, mri_cgcm3, Jan Anomaly, Afghanistan, AFG
15.868056, 2020-2039, mri_cgcm3, Feb Anomaly, Afghanistan, AFG
2.7196922, 2020-2039, mri_cgcm3, Mar Anomaly, Afghanistan, AFG
22.408562, 2020-2039, mri_cgcm3, Apr Anomaly, Afghanistan, AFG
8.191153, 2020-2039, mri_cgcm3, May Anomaly, Afghanistan, AFG
6.67084, 2020-2039, mri_cgcm3, Jun Anomaly, Afghanistan, AFG
2.392586, 2020-2039, mri_cgcm3, Jul Anomaly, Afghanistan, AFG
2.2914605, 2020-2039, mri_cgcm3, Aug Anomaly, Afghanistan, AFG
1.804339, 2020-2039, mri_cgcm3, Sep Anomaly, Afghanistan, AFG
1.0245287, 2020-2039, mri_cgcm3, Oct Anomaly, Afghanistan, AFG
4.9950876, 2020-2039, mri_cgcm3, Nov Anomaly, Afghanistan, AFG
4.9770164, 2020-2039, mri_cgcm3, Dec Anomaly, Afghanistan, AFG
2.653025, 2020-2039, noresm1_m, Jan Anomaly, Afghanistan, AFG
6.953924, 2020-2039, noresm1_m, Feb Anomaly, Afghanistan, AFG
9.845164, 2020-2039, noresm1_m, Mar Anomaly, Afghanistan, AFG
4.122717, 2020-2039, noresm1_m, Apr Anomaly, Afghanistan, AFG
0.68933517, 2020-2039, noresm1_m, May Anomaly, Afghanistan, AFG
0.16083832, 2020-2039, noresm1_m, Jun Anomaly, Afghanistan, AFG
2.9567244, 2020-2039, noresm1_m, Jul Anomaly, Afghanistan, AFG
-2.1217995, 2020-2039, noresm1_m, Aug Anomaly, Afghanistan, AFG
-2.0972261, 2020-2039, noresm1_m, Sep Anomaly, Afghanistan, AFG
-1.448802, 2020-2039, noresm1_m, Oct Anomaly, Afghanistan, AFG
-3.836615, 2020-2039, noresm1_m, Nov Anomaly, Afghanistan, AFG
3.0099008, 2020-2039, noresm1_m, Dec Anomaly, Afghanistan, AFG
-0.35056213, 2020-2039, bcc_csm1_1, Jan Anomaly, Algeria, DZA
-0.4523095, 2020-2039, bcc_csm1_1, Feb Anomaly, Algeria, DZA
0.1735248, 2020-2039, bcc_csm1_1, Mar Anomaly, Algeria, DZA
2.0417354, 2020-2039, bcc_csm1_1, Apr Anomaly, Algeria, DZA
3.0910158, 2020-2039, bcc_csm1_1, May Anomaly, Algeria, DZA
0.49782708, 2020-2039, bcc_csm1_1, Jun Anomaly, Algeria, DZA
-1.6071315, 2020-2039, bcc_csm1_1, Jul Anomaly, Algeria, DZA
-1.4368851, 2020-2039, bcc_csm1_1, Aug Anomaly, Algeria, DZA
-4.976956, 2020-2039, bcc_csm1_1, Sep Anomaly, Algeria, DZA
0.14897141, 2020-2039, bcc_csm1_1, Oct Anomaly, Algeria, DZA
-2.5757933, 2020-2039, bcc_csm1_1, Nov Anomaly, Algeria, DZA
0.17361705, 2020-2039, bcc_csm1_1, Dec Anomaly, Algeria, DZA
0.3152207, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Algeria, DZA
0.68504584, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Algeria, DZA
0.9736479, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Algeria, DZA
0.15304723, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Algeria, DZA
1.087072, 2020-2039, bcc_csm1_1_m, May Anomaly, Algeria, DZA
-0.15499793, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Algeria, DZA
-0.86091036, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Algeria, DZA
-1.8353775, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Algeria, DZA
0.50511044, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Algeria, DZA
0.5160733, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Algeria, DZA
1.0742962, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Algeria, DZA
0.79286474, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Algeria, DZA
1.0482329, 2020-2039, ccsm4, Jan Anomaly, Algeria, DZA
-1.2809969, 2020-2039, ccsm4, Feb Anomaly, Algeria, DZA
-0.5516732, 2020-2039, ccsm4, Mar Anomaly, Algeria, DZA
-0.7946535, 2020-2039, ccsm4, Apr Anomaly, Algeria, DZA
-3.739058, 2020-2039, ccsm4, May Anomaly, Algeria, DZA
-1.0208573, 2020-2039, ccsm4, Jun Anomaly, Algeria, DZA
-0.5181439, 2020-2039, ccsm4, Jul Anomaly, Algeria, DZA
1.6870556, 2020-2039, ccsm4, Aug Anomaly, Algeria, DZA
-0.25781995, 2020-2039, ccsm4, Sep Anomaly, Algeria, DZA
3.1565454, 2020-2039, ccsm4, Oct Anomaly, Algeria, DZA
-0.2389499, 2020-2039, ccsm4, Nov Anomaly, Algeria, DZA
-0.2537264, 2020-2039, ccsm4, Dec Anomaly, Algeria, DZA
0.17204285, 2020-2039, cesm1_cam5, Jan Anomaly, Algeria, DZA
0.9625453, 2020-2039, cesm1_cam5, Feb Anomaly, Algeria, DZA
0.6287696, 2020-2039, cesm1_cam5, Mar Anomaly, Algeria, DZA
-0.3629698, 2020-2039, cesm1_cam5, Apr Anomaly, Algeria, DZA
2.0182009, 2020-2039, cesm1_cam5, May Anomaly, Algeria, DZA
5.319084, 2020-2039, cesm1_cam5, Jun Anomaly, Algeria, DZA
1.8074712, 2020-2039, cesm1_cam5, Jul Anomaly, Algeria, DZA
0.12610646, 2020-2039, cesm1_cam5, Aug Anomaly, Algeria, DZA
3.7546797, 2020-2039, cesm1_cam5, Sep Anomaly, Algeria, DZA
2.741464, 2020-2039, cesm1_cam5, Oct Anomaly, Algeria, DZA
0.3984938, 2020-2039, cesm1_cam5, Nov Anomaly, Algeria, DZA
-0.3253764, 2020-2039, cesm1_cam5, Dec Anomaly, Algeria, DZA
1.4245384, 2020-2039, csiro_mk3_6_0, Jan Anomaly, Algeria, DZA
0.109761946, 2020-2039, csiro_mk3_6_0, Feb Anomaly, Algeria, DZA
-0.7674016, 2020-2039, csiro_mk3_6_0, Mar Anomaly, Algeria, DZA
-0.49803585, 2020-2039, csiro_mk3_6_0, Apr Anomaly, Algeria, DZA
3.3936408, 2020-2039, csiro_mk3_6_0, May Anomaly, Algeria, DZA
1.4358122, 2020-2039, csiro_mk3_6_0, Jun Anomaly, Algeria, DZA
-1.6960539, 2020-2039, csiro_mk3_6_0, Jul Anomaly, Algeria, DZA
-0.62907195, 2020-2039, csiro_mk3_6_0, Aug Anomaly, Algeria, DZA
-9.459715, 2020-2039, csiro_mk3_6_0, Sep Anomaly, Algeria, DZA
-1.5902349, 2020-2039, csiro_mk3_6_0, Oct Anomaly, Algeria, DZA
-2.3781455, 2020-2039, csiro_mk3_6_0, Nov Anomaly, Algeria, DZA
1.3821863, 2020-2039, csiro_mk3_6_0, Dec Anomaly, Algeria, DZA
-1.1986295, 2020-2039, fio_esm, Jan Anomaly, Algeria, DZA
-0.20596687, 2020-2039, fio_esm, Feb Anomaly, Algeria, DZA
-0.023840494, 2020-2039, fio_esm, Mar Anomaly, Algeria, DZA
-0.35474887, 2020-2039, fio_esm, Apr Anomaly, Algeria, DZA
-0.24109858, 2020-2039, fio_esm, May Anomaly, Algeria, DZA
0.4016162, 2020-2039, fio_esm, Jun Anomaly, Algeria, DZA
2.247241, 2020-2039, fio_esm, Jul Anomaly, Algeria, DZA
-0.31982893, 2020-2039, fio_esm, Aug Anomaly, Algeria, DZA
-1.5900879, 2020-2039, fio_esm, Sep Anomaly, Algeria, DZA
1.544774, 2020-2039, fio_esm, Oct Anomaly, Algeria, DZA
-1.2156886, 2020-2039, fio_esm, Nov Anomaly, Algeria, DZA
0.12779312, 2020-2039, fio_esm, Dec Anomaly, Algeria, DZA
-0.5423256, 2020-2039, gfdl_cm3, Jan Anomaly, Algeria, DZA
-0.8519144, 2020-2039, gfdl_cm3, Feb Anomaly, Algeria, DZA
-0.0035372465, 2020-2039, gfdl_cm3, Mar Anomaly, Algeria, DZA
-0.6031976, 2020-2039, gfdl_cm3, Apr Anomaly, Algeria, DZA
-1.8979636, 2020-2039, gfdl_cm3, May Anomaly, Algeria, DZA
-1.4290894, 2020-2039, gfdl_cm3, Jun Anomaly, Algeria, DZA
-2.4559486, 2020-2039, gfdl_cm3, Jul Anomaly, Algeria, DZA
1.503157, 2020-2039, gfdl_cm3, Aug Anomaly, Algeria, DZA
1.4224911, 2020-2039, gfdl_cm3, Sep Anomaly, Algeria, DZA
-0.8257378, 2020-2039, gfdl_cm3, Oct Anomaly, Algeria, DZA
-1.0502813, 2020-2039, gfdl_cm3, Nov Anomaly, Algeria, DZA
-0.61573815, 2020-2039, gfdl_cm3, Dec Anomaly, Algeria, DZA
-0.9104352, 2020-2039, gfdl_esm2m, Jan Anomaly, Algeria, DZA
-0.32057592, 2020-2039, gfdl_esm2m, Feb Anomaly, Algeria, DZA
0.2863676, 2020-2039, gfdl_esm2m, Mar Anomaly, Algeria, DZA
2.6477544, 2020-2039, gfdl_esm2m, Apr Anomaly, Algeria, DZA
-1.8545518, 2020-2039, gfdl_esm2m, May Anomaly, Algeria, DZA
1.810523, 2020-2039, gfdl_esm2m, Jun Anomaly, Algeria, DZA
-3.718781, 2020-2039, gfdl_esm2m, Jul Anomaly, Algeria, DZA
13.171469, 2020-2039, gfdl_esm2m, Aug Anomaly, Algeria, DZA
8.541722, 2020-2039, gfdl_esm2m, Sep Anomaly, Algeria, DZA
-9.707936, 2020-2039, gfdl_esm2m, Oct Anomaly, Algeria, DZA
-1.59427, 2020-2039, gfdl_esm2m, Nov Anomaly, Algeria, DZA
-0.25460872, 2020-2039, gfdl_esm2m, Dec Anomaly, Algeria, DZA
1.18433, 2020-2039, giss_e2_h, Jan Anomaly, Algeria, DZA
-1.103459, 2020-2039, giss_e2_h, Feb Anomaly, Algeria, DZA
-2.0869794, 2020-2039, giss_e2_h, Mar Anomaly, Algeria, DZA
0.096565545, 2020-2039, giss_e2_h, Apr Anomaly, Algeria, DZA
-1.150416, 2020-2039, giss_e2_h, May Anomaly, Algeria, DZA
-2.0025587, 2020-2039, giss_e2_h, Jun Anomaly, Algeria, DZA
-6.6728945, 2020-2039, giss_e2_h, Jul Anomaly, Algeria, DZA
-0.8753467, 2020-2039, giss_e2_h, Aug Anomaly, Algeria, DZA
0.3172739, 2020-2039, giss_e2_h, Sep Anomaly, Algeria, DZA
-2.6413395, 2020-2039, giss_e2_h, Oct Anomaly, Algeria, DZA
0.765246, 2020-2039, giss_e2_h, Nov Anomaly, Algeria, DZA
0.1547495, 2020-2039, giss_e2_h, Dec Anomaly, Algeria, DZA
-0.646231, 2020-2039, giss_e2_r, Jan Anomaly, Algeria, DZA
0.025424814, 2020-2039, giss_e2_r, Feb Anomaly, Algeria, DZA
-2.09276, 2020-2039, giss_e2_r, Mar Anomaly, Algeria, DZA
-1.166079, 2020-2039, giss_e2_r, Apr Anomaly, Algeria, DZA
-1.7569684, 2020-2039, giss_e2_r, May Anomaly, Algeria, DZA
0.32939732, 2020-2039, giss_e2_r, Jun Anomaly, Algeria, DZA
-1.8852042, 2020-2039, giss_e2_r, Jul Anomaly, Algeria, DZA
-5.054121, 2020-2039, giss_e2_r, Aug Anomaly, Algeria, DZA
-2.5756636, 2020-2039, giss_e2_r, Sep Anomaly, Algeria, DZA
-1.5371474, 2020-2039, giss_e2_r, Oct Anomaly, Algeria, DZA
-2.8549504, 2020-2039, giss_e2_r, Nov Anomaly, Algeria, DZA
-1.3039656, 2020-2039, giss_e2_r, Dec Anomaly, Algeria, DZA
-0.60436475, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, Algeria, DZA
-0.58464944, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, Algeria, DZA
-0.26219705, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, Algeria, DZA
-0.15290694, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, Algeria, DZA
0.019176455, 2020-2039, ipsl_cm5a_mr, May Anomaly, Algeria, DZA
-0.19654651, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, Algeria, DZA
-0.40136653, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, Algeria, DZA
0.07420168, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, Algeria, DZA
0.30524248, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, Algeria, DZA
-0.23257689, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, Algeria, DZA
0.5483595, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, Algeria, DZA
0.46165726, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, Algeria, DZA
-4.075961, 2020-2039, miroc_esm, Jan Anomaly, Algeria, DZA
-1.0263106, 2020-2039, miroc_esm, Feb Anomaly, Algeria, DZA
-1.3616338, 2020-2039, miroc_esm, Mar Anomaly, Algeria, DZA
1.1436132, 2020-2039, miroc_esm, Apr Anomaly, Algeria, DZA
6.2814407, 2020-2039, miroc_esm, May Anomaly, Algeria, DZA
-1.0360441, 2020-2039, miroc_esm, Jun Anomaly, Algeria, DZA
0.039447565, 2020-2039, miroc_esm, Jul Anomaly, Algeria, DZA
-1.2907887, 2020-2039, miroc_esm, Aug Anomaly, Algeria, DZA
6.9463215, 2020-2039, miroc_esm, Sep Anomaly, Algeria, DZA
0.97802573, 2020-2039, miroc_esm, Oct Anomaly, Algeria, DZA
-0.8660907, 2020-2039, miroc_esm, Nov Anomaly, Algeria, DZA
-1.5936495, 2020-2039, miroc_esm, Dec Anomaly, Algeria, DZA
-0.5682756, 2020-2039, miroc_esm_chem, Jan Anomaly, Algeria, DZA
-0.45770565, 2020-2039, miroc_esm_chem, Feb Anomaly, Algeria, DZA
