Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
0.7234265, 2040-2059, ccsm4, Apr Anomaly, Afghanistan, AFG
0.056012142, 2040-2059, ccsm4, May Anomaly, Afghanistan, AFG
0.45984113, 2040-2059, ccsm4, Jun Anomaly, Afghanistan, AFG
10.117002, 2040-2059, ccsm4, Jul Anomaly, Afghanistan, AFG
-10.786747, 2040-2059, ccsm4, Aug Anomaly, Afghanistan, AFG
3.5447915, 2040-2059, ccsm4, Sep Anomaly, Afghanistan, AFG
2.544559, 2040-2059, ccsm4, Oct Anomaly, Afghanistan, AFG
14.523342, 2040-2059, ccsm4, Nov Anomaly, Afghanistan, AFG
20.551012, 2040-2059, ccsm4, Dec Anomaly, Afghanistan, AFG
-2.4486523, 2040-2059, cesm1_cam5, Jan Anomaly, Afghanistan, AFG
7.7308884, 2040-2059, cesm1_cam5, Feb Anomaly, Afghanistan, AFG
19.761847, 2040-2059, cesm1_cam5, Mar Anomaly, Afghanistan, AFG
24.912418, 2040-2059, cesm1_cam5, Apr Anomaly, Afghanistan, AFG
-2.3693244, 2040-2059, cesm1_cam5, May Anomaly, Afghanistan, AFG
-3.0028908, 2040-2059, cesm1_cam5, Jun Anomaly, Afghanistan, AFG
-2.5391989, 2040-2059, cesm1_cam5, Jul Anomaly, Afghanistan, AFG
0.6902471, 2040-2059, cesm1_cam5, Aug Anomaly, Afghanistan, AFG
-2.901214, 2040-2059, cesm1_cam5, Sep Anomaly, Afghanistan, AFG
-0.62448263, 2040-2059, cesm1_cam5, Oct Anomaly, Afghanistan, AFG
5.113584, 2040-2059, cesm1_cam5, Nov Anomaly, Afghanistan, AFG
6.4790063, 2040-2059, cesm1_cam5, Dec Anomaly, Afghanistan, AFG
3.02518, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Afghanistan, AFG
3.874773, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Afghanistan, AFG
2.8938034, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Afghanistan, AFG
3.9602613, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Afghanistan, AFG
-1.2705888, 2040-2059, csiro_mk3_6_0, May Anomaly, Afghanistan, AFG
-0.16319694, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Afghanistan, AFG
0.29658487, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Afghanistan, AFG
-0.6603562, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Afghanistan, AFG
0.04385983, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Afghanistan, AFG
0.4598663, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Afghanistan, AFG
2.9104817, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Afghanistan, AFG
1.5701663, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Afghanistan, AFG
-2.9051986, 2040-2059, fio_esm, Jan Anomaly, Afghanistan, AFG
-7.575188, 2040-2059, fio_esm, Feb Anomaly, Afghanistan, AFG
-4.706877, 2040-2059, fio_esm, Mar Anomaly, Afghanistan, AFG
-19.102268, 2040-2059, fio_esm, Apr Anomaly, Afghanistan, AFG
-13.353989, 2040-2059, fio_esm, May Anomaly, Afghanistan, AFG
2.0162616, 2040-2059, fio_esm, Jun Anomaly, Afghanistan, AFG
-0.05901255, 2040-2059, fio_esm, Jul Anomaly, Afghanistan, AFG
1.9831486, 2040-2059, fio_esm, Aug Anomaly, Afghanistan, AFG
-9.222654, 2040-2059, fio_esm, Sep Anomaly, Afghanistan, AFG
3.2264748, 2040-2059, fio_esm, Oct Anomaly, Afghanistan, AFG
-12.138416, 2040-2059, fio_esm, Nov Anomaly, Afghanistan, AFG
-3.8215313, 2040-2059, fio_esm, Dec Anomaly, Afghanistan, AFG
-0.16931011, 2040-2059, gfdl_cm3, Jan Anomaly, Afghanistan, AFG
-9.618888, 2040-2059, gfdl_cm3, Feb Anomaly, Afghanistan, AFG
-12.459391, 2040-2059, gfdl_cm3, Mar Anomaly, Afghanistan, AFG
9.620102, 2040-2059, gfdl_cm3, Apr Anomaly, Afghanistan, AFG
2.9821742, 2040-2059, gfdl_cm3, May Anomaly, Afghanistan, AFG
-0.025279656, 2040-2059, gfdl_cm3, Jun Anomaly, Afghanistan, AFG
0.1992025, 2040-2059, gfdl_cm3, Jul Anomaly, Afghanistan, AFG
3.081609, 2040-2059, gfdl_cm3, Aug Anomaly, Afghanistan, AFG
-1.9086077, 2040-2059, gfdl_cm3, Sep Anomaly, Afghanistan, AFG
-3.9271188, 2040-2059, gfdl_cm3, Oct Anomaly, Afghanistan, AFG
-11.015428, 2040-2059, gfdl_cm3, Nov Anomaly, Afghanistan, AFG
0.43421775, 2040-2059, gfdl_cm3, Dec Anomaly, Afghanistan, AFG
3.864697, 2040-2059, gfdl_esm2m, Jan Anomaly, Afghanistan, AFG
-1.7496023, 2040-2059, gfdl_esm2m, Feb Anomaly, Afghanistan, AFG
0.39916375, 2040-2059, gfdl_esm2m, Mar Anomaly, Afghanistan, AFG
7.6880608, 2040-2059, gfdl_esm2m, Apr Anomaly, Afghanistan, AFG
-1.0331744, 2040-2059, gfdl_esm2m, May Anomaly, Afghanistan, AFG
-0.040999457, 2040-2059, gfdl_esm2m, Jun Anomaly, Afghanistan, AFG
-0.70818007, 2040-2059, gfdl_esm2m, Jul Anomaly, Afghanistan, AFG
-0.34637588, 2040-2059, gfdl_esm2m, Aug Anomaly, Afghanistan, AFG
-5.077565, 2040-2059, gfdl_esm2m, Sep Anomaly, Afghanistan, AFG
-1.4155008, 2040-2059, gfdl_esm2m, Oct Anomaly, Afghanistan, AFG
3.7065918, 2040-2059, gfdl_esm2m, Nov Anomaly, Afghanistan, AFG
4.3568683, 2040-2059, gfdl_esm2m, Dec Anomaly, Afghanistan, AFG
4.6190877, 2040-2059, giss_e2_h, Jan Anomaly, Afghanistan, AFG
1.8481507, 2040-2059, giss_e2_h, Feb Anomaly, Afghanistan, AFG
-8.172143, 2040-2059, giss_e2_h, Mar Anomaly, Afghanistan, AFG
-1.407166, 2040-2059, giss_e2_h, Apr Anomaly, Afghanistan, AFG
3.0190208, 2040-2059, giss_e2_h, May Anomaly, Afghanistan, AFG
0.520179, 2040-2059, giss_e2_h, Jun Anomaly, Afghanistan, AFG
-0.50962263, 2040-2059, giss_e2_h, Jul Anomaly, Afghanistan, AFG
-5.700523, 2040-2059, giss_e2_h, Aug Anomaly, Afghanistan, AFG
-3.59897, 2040-2059, giss_e2_h, Sep Anomaly, Afghanistan, AFG
4.7948833, 2040-2059, giss_e2_h, Oct Anomaly, Afghanistan, AFG
-2.852143, 2040-2059, giss_e2_h, Nov Anomaly, Afghanistan, AFG
4.349089, 2040-2059, giss_e2_h, Dec Anomaly, Afghanistan, AFG
-3.0283995, 2040-2059, giss_e2_r, Jan Anomaly, Afghanistan, AFG
5.3321347, 2040-2059, giss_e2_r, Feb Anomaly, Afghanistan, AFG
-17.617355, 2040-2059, giss_e2_r, Mar Anomaly, Afghanistan, AFG
9.243718, 2040-2059, giss_e2_r, Apr Anomaly, Afghanistan, AFG
-6.4990673, 2040-2059, giss_e2_r, May Anomaly, Afghanistan, AFG
0.1352722, 2040-2059, giss_e2_r, Jun Anomaly, Afghanistan, AFG
0.06415507, 2040-2059, giss_e2_r, Jul Anomaly, Afghanistan, AFG
-0.54686177, 2040-2059, giss_e2_r, Aug Anomaly, Afghanistan, AFG
-1.3043588, 2040-2059, giss_e2_r, Sep Anomaly, Afghanistan, AFG
0.74959594, 2040-2059, giss_e2_r, Oct Anomaly, Afghanistan, AFG
-1.3338054, 2040-2059, giss_e2_r, Nov Anomaly, Afghanistan, AFG
-4.717908, 2040-2059, giss_e2_r, Dec Anomaly, Afghanistan, AFG
5.293482, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Afghanistan, AFG
-4.6036515, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Afghanistan, AFG
-5.7004023, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Afghanistan, AFG
-2.5864441, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Afghanistan, AFG
-0.73072624, 2040-2059, ipsl_cm5a_mr, May Anomaly, Afghanistan, AFG
-1.477027, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Afghanistan, AFG
-2.259902, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Afghanistan, AFG
0.40333772, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Afghanistan, AFG
-1.9040923, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Afghanistan, AFG
0.52402806, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Afghanistan, AFG
0.26122972, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Afghanistan, AFG
-0.74370605, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Afghanistan, AFG
-10.903837, 2040-2059, miroc_esm, Jan Anomaly, Afghanistan, AFG
-10.533416, 2040-2059, miroc_esm, Feb Anomaly, Afghanistan, AFG
-3.9032824, 2040-2059, miroc_esm, Mar Anomaly, Afghanistan, AFG
-7.9899507, 2040-2059, miroc_esm, Apr Anomaly, Afghanistan, AFG
-0.0721432, 2040-2059, miroc_esm, May Anomaly, Afghanistan, AFG
4.159471, 2040-2059, miroc_esm, Jun Anomaly, Afghanistan, AFG
5.6742535, 2040-2059, miroc_esm, Jul Anomaly, Afghanistan, AFG
19.081066, 2040-2059, miroc_esm, Aug Anomaly, Afghanistan, AFG
0.081459045, 2040-2059, miroc_esm, Sep Anomaly, Afghanistan, AFG
10.378818, 2040-2059, miroc_esm, Oct Anomaly, Afghanistan, AFG
8.742315, 2040-2059, miroc_esm, Nov Anomaly, Afghanistan, AFG
-15.084715, 2040-2059, miroc_esm, Dec Anomaly, Afghanistan, AFG
-2.8473928, 2040-2059, miroc_esm_chem, Jan Anomaly, Afghanistan, AFG
-11.497747, 2040-2059, miroc_esm_chem, Feb Anomaly, Afghanistan, AFG
-6.2192907, 2040-2059, miroc_esm_chem, Mar Anomaly, Afghanistan, AFG
-21.246183, 2040-2059, miroc_esm_chem, Apr Anomaly, Afghanistan, AFG
-17.374363, 2040-2059, miroc_esm_chem, May Anomaly, Afghanistan, AFG
6.0662074, 2040-2059, miroc_esm_chem, Jun Anomaly, Afghanistan, AFG
-2.578542, 2040-2059, miroc_esm_chem, Jul Anomaly, Afghanistan, AFG
6.2309275, 2040-2059, miroc_esm_chem, Aug Anomaly, Afghanistan, AFG
0.19898225, 2040-2059, miroc_esm_chem, Sep Anomaly, Afghanistan, AFG
1.6465605, 2040-2059, miroc_esm_chem, Oct Anomaly, Afghanistan, AFG
-1.9459709, 2040-2059, miroc_esm_chem, Nov Anomaly, Afghanistan, AFG
-7.2219915, 2040-2059, miroc_esm_chem, Dec Anomaly, Afghanistan, AFG
7.0189137, 2040-2059, miroc5, Jan Anomaly, Afghanistan, AFG
9.356679, 2040-2059, miroc5, Feb Anomaly, Afghanistan, AFG
6.3472652, 2040-2059, miroc5, Mar Anomaly, Afghanistan, AFG
5.6443844, 2040-2059, miroc5, Apr Anomaly, Afghanistan, AFG
-4.7910805, 2040-2059, miroc5, May Anomaly, Afghanistan, AFG
-1.7397522, 2040-2059, miroc5, Jun Anomaly, Afghanistan, AFG
-0.28087753, 2040-2059, miroc5, Jul Anomaly, Afghanistan, AFG
0.89530784, 2040-2059, miroc5, Aug Anomaly, Afghanistan, AFG
0.26875418, 2040-2059, miroc5, Sep Anomaly, Afghanistan, AFG
1.76871, 2040-2059, miroc5, Oct Anomaly, Afghanistan, AFG
-1.6843151, 2040-2059, miroc5, Nov Anomaly, Afghanistan, AFG
2.1507149, 2040-2059, miroc5, Dec Anomaly, Afghanistan, AFG
1.2747583, 2040-2059, mri_cgcm3, Jan Anomaly, Afghanistan, AFG
8.20381, 2040-2059, mri_cgcm3, Feb Anomaly, Afghanistan, AFG
1.5069234, 2040-2059, mri_cgcm3, Mar Anomaly, Afghanistan, AFG
12.377551, 2040-2059, mri_cgcm3, Apr Anomaly, Afghanistan, AFG
-8.18644, 2040-2059, mri_cgcm3, May Anomaly, Afghanistan, AFG
0.7380611, 2040-2059, mri_cgcm3, Jun Anomaly, Afghanistan, AFG
4.6699157, 2040-2059, mri_cgcm3, Jul Anomaly, Afghanistan, AFG
1.0941925, 2040-2059, mri_cgcm3, Aug Anomaly, Afghanistan, AFG
2.58779, 2040-2059, mri_cgcm3, Sep Anomaly, Afghanistan, AFG
6.769897, 2040-2059, mri_cgcm3, Oct Anomaly, Afghanistan, AFG
-1.6019263, 2040-2059, mri_cgcm3, Nov Anomaly, Afghanistan, AFG
7.317198, 2040-2059, mri_cgcm3, Dec Anomaly, Afghanistan, AFG
-2.0914307, 2040-2059, noresm1_m, Jan Anomaly, Afghanistan, AFG
9.812158, 2040-2059, noresm1_m, Feb Anomaly, Afghanistan, AFG
1.1975735, 2040-2059, noresm1_m, Mar Anomaly, Afghanistan, AFG
-7.9355955, 2040-2059, noresm1_m, Apr Anomaly, Afghanistan, AFG
-10.41467, 2040-2059, noresm1_m, May Anomaly, Afghanistan, AFG
-1.3474773, 2040-2059, noresm1_m, Jun Anomaly, Afghanistan, AFG
2.191307, 2040-2059, noresm1_m, Jul Anomaly, Afghanistan, AFG
-2.9512994, 2040-2059, noresm1_m, Aug Anomaly, Afghanistan, AFG
-1.181594, 2040-2059, noresm1_m, Sep Anomaly, Afghanistan, AFG
-4.008787, 2040-2059, noresm1_m, Oct Anomaly, Afghanistan, AFG
1.4187084, 2040-2059, noresm1_m, Nov Anomaly, Afghanistan, AFG
-1.0197346, 2040-2059, noresm1_m, Dec Anomaly, Afghanistan, AFG
13.328298, 2040-2059, bcc_csm1_1, Jan Anomaly, Albania, ALB
4.7729363, 2040-2059, bcc_csm1_1, Feb Anomaly, Albania, ALB
8.017357, 2040-2059, bcc_csm1_1, Mar Anomaly, Albania, ALB
-9.690309, 2040-2059, bcc_csm1_1, Apr Anomaly, Albania, ALB
-1.5767288, 2040-2059, bcc_csm1_1, May Anomaly, Albania, ALB
-5.3414054, 2040-2059, bcc_csm1_1, Jun Anomaly, Albania, ALB
-3.323678, 2040-2059, bcc_csm1_1, Jul Anomaly, Albania, ALB
-6.0179667, 2040-2059, bcc_csm1_1, Aug Anomaly, Albania, ALB
6.6031494, 2040-2059, bcc_csm1_1, Sep Anomaly, Albania, ALB
-3.3418121, 2040-2059, bcc_csm1_1, Oct Anomaly, Albania, ALB
8.096667, 2040-2059, bcc_csm1_1, Nov Anomaly, Albania, ALB
0.33627066, 2040-2059, bcc_csm1_1, Dec Anomaly, Albania, ALB
2.895274, 2040-2059, bcc_csm1_1_m, Jan Anomaly, Albania, ALB
-16.472181, 2040-2059, bcc_csm1_1_m, Feb Anomaly, Albania, ALB
-21.214361, 2040-2059, bcc_csm1_1_m, Mar Anomaly, Albania, ALB
7.646215, 2040-2059, bcc_csm1_1_m, Apr Anomaly, Albania, ALB
-8.335754, 2040-2059, bcc_csm1_1_m, May Anomaly, Albania, ALB
-10.274363, 2040-2059, bcc_csm1_1_m, Jun Anomaly, Albania, ALB
0.6575429, 2040-2059, bcc_csm1_1_m, Jul Anomaly, Albania, ALB
-5.371409, 2040-2059, bcc_csm1_1_m, Aug Anomaly, Albania, ALB
-7.4629445, 2040-2059, bcc_csm1_1_m, Sep Anomaly, Albania, ALB
-17.212584, 2040-2059, bcc_csm1_1_m, Oct Anomaly, Albania, ALB
-7.565142, 2040-2059, bcc_csm1_1_m, Nov Anomaly, Albania, ALB
18.371368, 2040-2059, bcc_csm1_1_m, Dec Anomaly, Albania, ALB
6.2880225, 2040-2059, ccsm4, Jan Anomaly, Albania, ALB
-1.3568243, 2040-2059, ccsm4, Feb Anomaly, Albania, ALB
-7.9579177, 2040-2059, ccsm4, Mar Anomaly, Albania, ALB
-29.377384, 2040-2059, ccsm4, Apr Anomaly, Albania, ALB
3.792804, 2040-2059, ccsm4, May Anomaly, Albania, ALB
-4.8191466, 2040-2059, ccsm4, Jun Anomaly, Albania, ALB
-1.8457931, 2040-2059, ccsm4, Jul Anomaly, Albania, ALB
-3.7961473, 2040-2059, ccsm4, Aug Anomaly, Albania, ALB
1.7892679, 2040-2059, ccsm4, Sep Anomaly, Albania, ALB
3.1196365, 2040-2059, ccsm4, Oct Anomaly, Albania, ALB
14.412888, 2040-2059, ccsm4, Nov Anomaly, Albania, ALB
-45.02355, 2040-2059, ccsm4, Dec Anomaly, Albania, ALB
4.964788, 2040-2059, cesm1_cam5, Jan Anomaly, Albania, ALB
-24.748976, 2040-2059, cesm1_cam5, Feb Anomaly, Albania, ALB
14.978035, 2040-2059, cesm1_cam5, Mar Anomaly, Albania, ALB
9.5155325, 2040-2059, cesm1_cam5, Apr Anomaly, Albania, ALB
-5.1245213, 2040-2059, cesm1_cam5, May Anomaly, Albania, ALB
14.034397, 2040-2059, cesm1_cam5, Jun Anomaly, Albania, ALB
3.1249702, 2040-2059, cesm1_cam5, Jul Anomaly, Albania, ALB
0.8770444, 2040-2059, cesm1_cam5, Aug Anomaly, Albania, ALB
-13.294407, 2040-2059, cesm1_cam5, Sep Anomaly, Albania, ALB
-13.325363, 2040-2059, cesm1_cam5, Oct Anomaly, Albania, ALB
10.388906, 2040-2059, cesm1_cam5, Nov Anomaly, Albania, ALB
26.14353, 2040-2059, cesm1_cam5, Dec Anomaly, Albania, ALB
-12.94355, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Albania, ALB
-7.9075036, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Albania, ALB
-7.6679482, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Albania, ALB
-4.7708764, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Albania, ALB
-2.8997135, 2040-2059, csiro_mk3_6_0, May Anomaly, Albania, ALB
-2.6489265, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Albania, ALB
-0.96333593, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Albania, ALB
-0.52478313, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Albania, ALB
-6.6801224, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Albania, ALB
-18.26613, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Albania, ALB
-2.9020844, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Albania, ALB
-22.020811, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Albania, ALB
-23.197367, 2040-2059, fio_esm, Jan Anomaly, Albania, ALB
-7.536882, 2040-2059, fio_esm, Feb Anomaly, Albania, ALB
-7.4633164, 2040-2059, fio_esm, Mar Anomaly, Albania, ALB
-13.200404, 2040-2059, fio_esm, Apr Anomaly, Albania, ALB
-22.387432, 2040-2059, fio_esm, May Anomaly, Albania, ALB
-4.716024, 2040-2059, fio_esm, Jun Anomaly, Albania, ALB
2.7328026, 2040-2059, fio_esm, Jul Anomaly, Albania, ALB
-5.412494, 2040-2059, fio_esm, Aug Anomaly, Albania, ALB
-8.03778, 2040-2059, fio_esm, Sep Anomaly, Albania, ALB
-26.061134, 2040-2059, fio_esm, Oct Anomaly, Albania, ALB
4.039505, 2040-2059, fio_esm, Nov Anomaly, Albania, ALB
-6.464287, 2040-2059, fio_esm, Dec Anomaly, Albania, ALB
-16.228338, 2040-2059, gfdl_cm3, Jan Anomaly, Albania, ALB
-10.295787, 2040-2059, gfdl_cm3, Feb Anomaly, Albania, ALB
-24.606232, 2040-2059, gfdl_cm3, Mar Anomaly, Albania, ALB
-1.6345215, 2040-2059, gfdl_cm3, Apr Anomaly, Albania, ALB
-6.8553033, 2040-2059, gfdl_cm3, May Anomaly, Albania, ALB
-8.416949, 2040-2059, gfdl_cm3, Jun Anomaly, Albania, ALB
-2.7349586, 2040-2059, gfdl_cm3, Jul Anomaly, Albania, ALB
-5.47554, 2040-2059, gfdl_cm3, Aug Anomaly, Albania, ALB
-8.404969, 2040-2059, gfdl_cm3, Sep Anomaly, Albania, ALB
-17.741735, 2040-2059, gfdl_cm3, Oct Anomaly, Albania, ALB
-37.086685, 2040-2059, gfdl_cm3, Nov Anomaly, Albania, ALB
-27.869116, 2040-2059, gfdl_cm3, Dec Anomaly, Albania, ALB
-34.880142, 2040-2059, gfdl_esm2m, Jan Anomaly, Albania, ALB
-3.9974747, 2040-2059, gfdl_esm2m, Feb Anomaly, Albania, ALB
10.296906, 2040-2059, gfdl_esm2m, Mar Anomaly, Albania, ALB
15.426343, 2040-2059, gfdl_esm2m, Apr Anomaly, Albania, ALB
3.950919, 2040-2059, gfdl_esm2m, May Anomaly, Albania, ALB
-17.038816, 2040-2059, gfdl_esm2m, Jun Anomaly, Albania, ALB
2.196853, 2040-2059, gfdl_esm2m, Jul Anomaly, Albania, ALB
-11.209649, 2040-2059, gfdl_esm2m, Aug Anomaly, Albania, ALB
-20.980677, 2040-2059, gfdl_esm2m, Sep Anomaly, Albania, ALB
-5.1875863, 2040-2059, gfdl_esm2m, Oct Anomaly, Albania, ALB
-14.298617, 2040-2059, gfdl_esm2m, Nov Anomaly, Albania, ALB
-9.013682, 2040-2059, gfdl_esm2m, Dec Anomaly, Albania, ALB
8.215817, 2040-2059, giss_e2_h, Jan Anomaly, Albania, ALB
-21.425844, 2040-2059, giss_e2_h, Feb Anomaly, Albania, ALB
-7.1996865, 2040-2059, giss_e2_h, Mar Anomaly, Albania, ALB
-12.353675, 2040-2059, giss_e2_h, Apr Anomaly, Albania, ALB
-7.5447507, 2040-2059, giss_e2_h, May Anomaly, Albania, ALB
-8.367444, 2040-2059, giss_e2_h, Jun Anomaly, Albania, ALB
-17.669455, 2040-2059, giss_e2_h, Jul Anomaly, Albania, ALB
-7.9450126, 2040-2059, giss_e2_h, Aug Anomaly, Albania, ALB
-1.9529864, 2040-2059, giss_e2_h, Sep Anomaly, Albania, ALB
-4.285675, 2040-2059, giss_e2_h, Oct Anomaly, Albania, ALB
7.5402045, 2040-2059, giss_e2_h, Nov Anomaly, Albania, ALB
-29.229475, 2040-2059, giss_e2_h, Dec Anomaly, Albania, ALB
1.354585, 2040-2059, giss_e2_r, Jan Anomaly, Albania, ALB
5.7967186, 2040-2059, giss_e2_r, Feb Anomaly, Albania, ALB
-11.27097, 2040-2059, giss_e2_r, Mar Anomaly, Albania, ALB
-9.203061, 2040-2059, giss_e2_r, Apr Anomaly, Albania, ALB
-4.303436, 2040-2059, giss_e2_r, May Anomaly, Albania, ALB
-0.507672, 2040-2059, giss_e2_r, Jun Anomaly, Albania, ALB
6.0408635, 2040-2059, giss_e2_r, Jul Anomaly, Albania, ALB
-14.025769, 2040-2059, giss_e2_r, Aug Anomaly, Albania, ALB
-4.523661, 2040-2059, giss_e2_r, Sep Anomaly, Albania, ALB
6.350161, 2040-2059, giss_e2_r, Oct Anomaly, Albania, ALB
9.582477, 2040-2059, giss_e2_r, Nov Anomaly, Albania, ALB
1.0255394, 2040-2059, giss_e2_r, Dec Anomaly, Albania, ALB
-1.0036188, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Albania, ALB
-21.096045, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Albania, ALB
-14.755607, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Albania, ALB
-7.5979905, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Albania, ALB
-13.998329, 2040-2059, ipsl_cm5a_mr, May Anomaly, Albania, ALB
-31.369385, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Albania, ALB
-20.01111, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Albania, ALB
-10.687517, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Albania, ALB
-10.513057, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Albania, ALB
-16.587667, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Albania, ALB
9.108208, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Albania, ALB
21.68741, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Albania, ALB
-13.065108, 2040-2059, miroc_esm, Jan Anomaly, Albania, ALB
-2.3974507, 2040-2059, miroc_esm, Feb Anomaly, Albania, ALB
-13.342299, 2040-2059, miroc_esm, Mar Anomaly, Albania, ALB
-22.573969, 2040-2059, miroc_esm, Apr Anomaly, Albania, ALB
-8.907902, 2040-2059, miroc_esm, May Anomaly, Albania, ALB
-13.180476, 2040-2059, miroc_esm, Jun Anomaly, Albania, ALB
-10.721829, 2040-2059, miroc_esm, Jul Anomaly, Albania, ALB
4.07459, 2040-2059, miroc_esm, Aug Anomaly, Albania, ALB
-1.3164126, 2040-2059, miroc_esm, Sep Anomaly, Albania, ALB
-0.33044562, 2040-2059, miroc_esm, Oct Anomaly, Albania, ALB
-4.280435, 2040-2059, miroc_esm, Nov Anomaly, Albania, ALB
-2.2798207, 2040-2059, miroc_esm, Dec Anomaly, Albania, ALB
-5.005277, 2040-2059, miroc_esm_chem, Jan Anomaly, Albania, ALB
-26.982927, 2040-2059, miroc_esm_chem, Feb Anomaly, Albania, ALB
1.1970482, 2040-2059, miroc_esm_chem, Mar Anomaly, Albania, ALB
-17.06793, 2040-2059, miroc_esm_chem, Apr Anomaly, Albania, ALB
0.7153041, 2040-2059, miroc_esm_chem, May Anomaly, Albania, ALB
5.2526937, 2040-2059, miroc_esm_chem, Jun Anomaly, Albania, ALB
-33.966484, 2040-2059, miroc_esm_chem, Jul Anomaly, Albania, ALB
