Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-5.419621, 2080-2099, giss_e2_h, Aug Anomaly, Afghanistan, AFG
-2.5861259, 2080-2099, giss_e2_h, Sep Anomaly, Afghanistan, AFG
2.1521616, 2080-2099, giss_e2_h, Oct Anomaly, Afghanistan, AFG
-7.1710258, 2080-2099, giss_e2_h, Nov Anomaly, Afghanistan, AFG
10.459278, 2080-2099, giss_e2_h, Dec Anomaly, Afghanistan, AFG
-2.7134073, 2080-2099, giss_e2_r, Jan Anomaly, Afghanistan, AFG
1.5801996, 2080-2099, giss_e2_r, Feb Anomaly, Afghanistan, AFG
-8.664285, 2080-2099, giss_e2_r, Mar Anomaly, Afghanistan, AFG
-12.096766, 2080-2099, giss_e2_r, Apr Anomaly, Afghanistan, AFG
-5.9087634, 2080-2099, giss_e2_r, May Anomaly, Afghanistan, AFG
-2.3540556, 2080-2099, giss_e2_r, Jun Anomaly, Afghanistan, AFG
-7.533076, 2080-2099, giss_e2_r, Jul Anomaly, Afghanistan, AFG
-3.5339234, 2080-2099, giss_e2_r, Aug Anomaly, Afghanistan, AFG
-2.8496192, 2080-2099, giss_e2_r, Sep Anomaly, Afghanistan, AFG
0.18414007, 2080-2099, giss_e2_r, Oct Anomaly, Afghanistan, AFG
-0.39928722, 2080-2099, giss_e2_r, Nov Anomaly, Afghanistan, AFG
-0.87554675, 2080-2099, giss_e2_r, Dec Anomaly, Afghanistan, AFG
-0.27789816, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Afghanistan, AFG
-2.90836, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Afghanistan, AFG
1.3830152, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Afghanistan, AFG
-1.3965676, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Afghanistan, AFG
-1.7768419, 2080-2099, ipsl_cm5a_mr, May Anomaly, Afghanistan, AFG
-1.4312037, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Afghanistan, AFG
0.19311021, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Afghanistan, AFG
-0.3295335, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Afghanistan, AFG
-2.6874666, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Afghanistan, AFG
-0.8618639, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Afghanistan, AFG
3.667877, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Afghanistan, AFG
-0.3815813, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Afghanistan, AFG
1.5579315, 2080-2099, miroc_esm, Jan Anomaly, Afghanistan, AFG
-2.4719763, 2080-2099, miroc_esm, Feb Anomaly, Afghanistan, AFG
1.6568453, 2080-2099, miroc_esm, Mar Anomaly, Afghanistan, AFG
-3.2502124, 2080-2099, miroc_esm, Apr Anomaly, Afghanistan, AFG
-5.041722, 2080-2099, miroc_esm, May Anomaly, Afghanistan, AFG
4.9222116, 2080-2099, miroc_esm, Jun Anomaly, Afghanistan, AFG
-9.546742, 2080-2099, miroc_esm, Jul Anomaly, Afghanistan, AFG
19.12298, 2080-2099, miroc_esm, Aug Anomaly, Afghanistan, AFG
-9.63925, 2080-2099, miroc_esm, Sep Anomaly, Afghanistan, AFG
10.578181, 2080-2099, miroc_esm, Oct Anomaly, Afghanistan, AFG
3.1199412, 2080-2099, miroc_esm, Nov Anomaly, Afghanistan, AFG
-6.592546, 2080-2099, miroc_esm, Dec Anomaly, Afghanistan, AFG
-10.396401, 2080-2099, miroc_esm_chem, Jan Anomaly, Afghanistan, AFG
1.1756979, 2080-2099, miroc_esm_chem, Feb Anomaly, Afghanistan, AFG
-10.7792425, 2080-2099, miroc_esm_chem, Mar Anomaly, Afghanistan, AFG
-16.282393, 2080-2099, miroc_esm_chem, Apr Anomaly, Afghanistan, AFG
-14.613151, 2080-2099, miroc_esm_chem, May Anomaly, Afghanistan, AFG
5.5607367, 2080-2099, miroc_esm_chem, Jun Anomaly, Afghanistan, AFG
4.320064, 2080-2099, miroc_esm_chem, Jul Anomaly, Afghanistan, AFG
2.7259097, 2080-2099, miroc_esm_chem, Aug Anomaly, Afghanistan, AFG
-0.41679838, 2080-2099, miroc_esm_chem, Sep Anomaly, Afghanistan, AFG
7.385759, 2080-2099, miroc_esm_chem, Oct Anomaly, Afghanistan, AFG
-6.836646, 2080-2099, miroc_esm_chem, Nov Anomaly, Afghanistan, AFG
-3.914376, 2080-2099, miroc_esm_chem, Dec Anomaly, Afghanistan, AFG
-6.593554, 2080-2099, miroc5, Jan Anomaly, Afghanistan, AFG
-11.482474, 2080-2099, miroc5, Feb Anomaly, Afghanistan, AFG
-13.859871, 2080-2099, miroc5, Mar Anomaly, Afghanistan, AFG
16.25942, 2080-2099, miroc5, Apr Anomaly, Afghanistan, AFG
-15.795912, 2080-2099, miroc5, May Anomaly, Afghanistan, AFG
-2.4905484, 2080-2099, miroc5, Jun Anomaly, Afghanistan, AFG
1.0598352, 2080-2099, miroc5, Jul Anomaly, Afghanistan, AFG
1.2686802, 2080-2099, miroc5, Aug Anomaly, Afghanistan, AFG
0.7687448, 2080-2099, miroc5, Sep Anomaly, Afghanistan, AFG
4.1147003, 2080-2099, miroc5, Oct Anomaly, Afghanistan, AFG
-4.7641463, 2080-2099, miroc5, Nov Anomaly, Afghanistan, AFG
-18.240341, 2080-2099, miroc5, Dec Anomaly, Afghanistan, AFG
-2.543735, 2080-2099, mri_cgcm3, Jan Anomaly, Afghanistan, AFG
13.938921, 2080-2099, mri_cgcm3, Feb Anomaly, Afghanistan, AFG
7.8311214, 2080-2099, mri_cgcm3, Mar Anomaly, Afghanistan, AFG
12.346966, 2080-2099, mri_cgcm3, Apr Anomaly, Afghanistan, AFG
3.1106703, 2080-2099, mri_cgcm3, May Anomaly, Afghanistan, AFG
7.988607, 2080-2099, mri_cgcm3, Jun Anomaly, Afghanistan, AFG
-0.4643271, 2080-2099, mri_cgcm3, Jul Anomaly, Afghanistan, AFG
0.66181713, 2080-2099, mri_cgcm3, Aug Anomaly, Afghanistan, AFG
1.5367473, 2080-2099, mri_cgcm3, Sep Anomaly, Afghanistan, AFG
-4.300616, 2080-2099, mri_cgcm3, Oct Anomaly, Afghanistan, AFG
-4.128505, 2080-2099, mri_cgcm3, Nov Anomaly, Afghanistan, AFG
11.18747, 2080-2099, mri_cgcm3, Dec Anomaly, Afghanistan, AFG
-3.243033, 2080-2099, noresm1_m, Jan Anomaly, Afghanistan, AFG
6.143734, 2080-2099, noresm1_m, Feb Anomaly, Afghanistan, AFG
-6.106525, 2080-2099, noresm1_m, Mar Anomaly, Afghanistan, AFG
-6.5084324, 2080-2099, noresm1_m, Apr Anomaly, Afghanistan, AFG
8.80343, 2080-2099, noresm1_m, May Anomaly, Afghanistan, AFG
-0.53022075, 2080-2099, noresm1_m, Jun Anomaly, Afghanistan, AFG
3.9159408, 2080-2099, noresm1_m, Jul Anomaly, Afghanistan, AFG
1.8781456, 2080-2099, noresm1_m, Aug Anomaly, Afghanistan, AFG
-0.8038874, 2080-2099, noresm1_m, Sep Anomaly, Afghanistan, AFG
1.1407768, 2080-2099, noresm1_m, Oct Anomaly, Afghanistan, AFG
-2.9560995, 2080-2099, noresm1_m, Nov Anomaly, Afghanistan, AFG
0.06691868, 2080-2099, noresm1_m, Dec Anomaly, Afghanistan, AFG
0.35589775, 2080-2099, bcc_csm1_1, Jan Anomaly, Algeria, DZA
0.07559234, 2080-2099, bcc_csm1_1, Feb Anomaly, Algeria, DZA
0.5075372, 2080-2099, bcc_csm1_1, Mar Anomaly, Algeria, DZA
-0.2945202, 2080-2099, bcc_csm1_1, Apr Anomaly, Algeria, DZA
0.22373323, 2080-2099, bcc_csm1_1, May Anomaly, Algeria, DZA
-5.391261, 2080-2099, bcc_csm1_1, Jun Anomaly, Algeria, DZA
-6.180364, 2080-2099, bcc_csm1_1, Jul Anomaly, Algeria, DZA
-1.556488, 2080-2099, bcc_csm1_1, Aug Anomaly, Algeria, DZA
-2.641841, 2080-2099, bcc_csm1_1, Sep Anomaly, Algeria, DZA
2.1834776, 2080-2099, bcc_csm1_1, Oct Anomaly, Algeria, DZA
-3.3101647, 2080-2099, bcc_csm1_1, Nov Anomaly, Algeria, DZA
-0.1723351, 2080-2099, bcc_csm1_1, Dec Anomaly, Algeria, DZA
-1.0235187, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Algeria, DZA
-1.0807282, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Algeria, DZA
-0.6698891, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Algeria, DZA
0.57860446, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Algeria, DZA
-0.61929226, 2080-2099, bcc_csm1_1_m, May Anomaly, Algeria, DZA
-2.2945695, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Algeria, DZA
-0.7094115, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Algeria, DZA
-1.5727104, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Algeria, DZA
1.0154554, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Algeria, DZA
-0.37302783, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Algeria, DZA
-0.5690125, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Algeria, DZA
-1.762736, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Algeria, DZA
0.7146445, 2080-2099, ccsm4, Jan Anomaly, Algeria, DZA
-1.0280548, 2080-2099, ccsm4, Feb Anomaly, Algeria, DZA
-1.3120297, 2080-2099, ccsm4, Mar Anomaly, Algeria, DZA
-1.030746, 2080-2099, ccsm4, Apr Anomaly, Algeria, DZA
-3.8725255, 2080-2099, ccsm4, May Anomaly, Algeria, DZA
-1.5338546, 2080-2099, ccsm4, Jun Anomaly, Algeria, DZA
-0.28490853, 2080-2099, ccsm4, Jul Anomaly, Algeria, DZA
2.583657, 2080-2099, ccsm4, Aug Anomaly, Algeria, DZA
-3.7827842, 2080-2099, ccsm4, Sep Anomaly, Algeria, DZA
0.6721918, 2080-2099, ccsm4, Oct Anomaly, Algeria, DZA
-2.4917397, 2080-2099, ccsm4, Nov Anomaly, Algeria, DZA
-1.2759944, 2080-2099, ccsm4, Dec Anomaly, Algeria, DZA
-0.34935144, 2080-2099, cesm1_cam5, Jan Anomaly, Algeria, DZA
0.78542376, 2080-2099, cesm1_cam5, Feb Anomaly, Algeria, DZA
-0.624908, 2080-2099, cesm1_cam5, Mar Anomaly, Algeria, DZA
-1.4732099, 2080-2099, cesm1_cam5, Apr Anomaly, Algeria, DZA
-0.53092694, 2080-2099, cesm1_cam5, May Anomaly, Algeria, DZA
2.4654481, 2080-2099, cesm1_cam5, Jun Anomaly, Algeria, DZA
0.5807209, 2080-2099, cesm1_cam5, Jul Anomaly, Algeria, DZA
4.9121356, 2080-2099, cesm1_cam5, Aug Anomaly, Algeria, DZA
7.819866, 2080-2099, cesm1_cam5, Sep Anomaly, Algeria, DZA
2.0461626, 2080-2099, cesm1_cam5, Oct Anomaly, Algeria, DZA
-0.23387498, 2080-2099, cesm1_cam5, Nov Anomaly, Algeria, DZA
-0.45548835, 2080-2099, cesm1_cam5, Dec Anomaly, Algeria, DZA
0.015086911, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Algeria, DZA
-0.39925697, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Algeria, DZA
-0.42247015, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Algeria, DZA
0.1298357, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Algeria, DZA
1.0506208, 2080-2099, csiro_mk3_6_0, May Anomaly, Algeria, DZA
1.1946903, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Algeria, DZA
-0.8080359, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Algeria, DZA
0.037921462, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Algeria, DZA
-7.607579, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Algeria, DZA
1.1011733, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Algeria, DZA
-1.9681115, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Algeria, DZA
-0.07409208, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Algeria, DZA
-0.85871947, 2080-2099, fio_esm, Jan Anomaly, Algeria, DZA
-0.6065082, 2080-2099, fio_esm, Feb Anomaly, Algeria, DZA
-0.034654368, 2080-2099, fio_esm, Mar Anomaly, Algeria, DZA
-1.032339, 2080-2099, fio_esm, Apr Anomaly, Algeria, DZA
-1.2319648, 2080-2099, fio_esm, May Anomaly, Algeria, DZA
-2.2208507, 2080-2099, fio_esm, Jun Anomaly, Algeria, DZA
0.49695504, 2080-2099, fio_esm, Jul Anomaly, Algeria, DZA
-0.10025779, 2080-2099, fio_esm, Aug Anomaly, Algeria, DZA
-0.59238553, 2080-2099, fio_esm, Sep Anomaly, Algeria, DZA
1.1093297, 2080-2099, fio_esm, Oct Anomaly, Algeria, DZA
-0.55617964, 2080-2099, fio_esm, Nov Anomaly, Algeria, DZA
-0.62135196, 2080-2099, fio_esm, Dec Anomaly, Algeria, DZA
-1.4942858, 2080-2099, gfdl_cm3, Jan Anomaly, Algeria, DZA
-1.5726194, 2080-2099, gfdl_cm3, Feb Anomaly, Algeria, DZA
-3.6442893, 2080-2099, gfdl_cm3, Mar Anomaly, Algeria, DZA
-3.1024885, 2080-2099, gfdl_cm3, Apr Anomaly, Algeria, DZA
-2.69426, 2080-2099, gfdl_cm3, May Anomaly, Algeria, DZA
1.8469462, 2080-2099, gfdl_cm3, Jun Anomaly, Algeria, DZA
-5.5728745, 2080-2099, gfdl_cm3, Jul Anomaly, Algeria, DZA
4.5628195, 2080-2099, gfdl_cm3, Aug Anomaly, Algeria, DZA
0.71683586, 2080-2099, gfdl_cm3, Sep Anomaly, Algeria, DZA
-2.229182, 2080-2099, gfdl_cm3, Oct Anomaly, Algeria, DZA
-1.2636249, 2080-2099, gfdl_cm3, Nov Anomaly, Algeria, DZA
-1.4359437, 2080-2099, gfdl_cm3, Dec Anomaly, Algeria, DZA
-1.5590712, 2080-2099, gfdl_esm2m, Jan Anomaly, Algeria, DZA
-0.5613526, 2080-2099, gfdl_esm2m, Feb Anomaly, Algeria, DZA
-0.28904185, 2080-2099, gfdl_esm2m, Mar Anomaly, Algeria, DZA
-0.67292106, 2080-2099, gfdl_esm2m, Apr Anomaly, Algeria, DZA
-0.07164899, 2080-2099, gfdl_esm2m, May Anomaly, Algeria, DZA
7.0898314, 2080-2099, gfdl_esm2m, Jun Anomaly, Algeria, DZA
-8.946713, 2080-2099, gfdl_esm2m, Jul Anomaly, Algeria, DZA
-1.2318244, 2080-2099, gfdl_esm2m, Aug Anomaly, Algeria, DZA
7.3398705, 2080-2099, gfdl_esm2m, Sep Anomaly, Algeria, DZA
1.8522711, 2080-2099, gfdl_esm2m, Oct Anomaly, Algeria, DZA
-1.7456696, 2080-2099, gfdl_esm2m, Nov Anomaly, Algeria, DZA
-0.85112923, 2080-2099, gfdl_esm2m, Dec Anomaly, Algeria, DZA
0.5693569, 2080-2099, giss_e2_h, Jan Anomaly, Algeria, DZA
1.0044152, 2080-2099, giss_e2_h, Feb Anomaly, Algeria, DZA
0.0051094363, 2080-2099, giss_e2_h, Mar Anomaly, Algeria, DZA
-1.0081319, 2080-2099, giss_e2_h, Apr Anomaly, Algeria, DZA
-2.5855637, 2080-2099, giss_e2_h, May Anomaly, Algeria, DZA
-0.42751026, 2080-2099, giss_e2_h, Jun Anomaly, Algeria, DZA
-3.4521244, 2080-2099, giss_e2_h, Jul Anomaly, Algeria, DZA
-1.898407, 2080-2099, giss_e2_h, Aug Anomaly, Algeria, DZA
0.61761695, 2080-2099, giss_e2_h, Sep Anomaly, Algeria, DZA
-1.7290224, 2080-2099, giss_e2_h, Oct Anomaly, Algeria, DZA
-1.7912302, 2080-2099, giss_e2_h, Nov Anomaly, Algeria, DZA
-0.37552297, 2080-2099, giss_e2_h, Dec Anomaly, Algeria, DZA
0.7042847, 2080-2099, giss_e2_r, Jan Anomaly, Algeria, DZA
-0.046064, 2080-2099, giss_e2_r, Feb Anomaly, Algeria, DZA
-4.299513, 2080-2099, giss_e2_r, Mar Anomaly, Algeria, DZA
0.39863762, 2080-2099, giss_e2_r, Apr Anomaly, Algeria, DZA
-1.3076968, 2080-2099, giss_e2_r, May Anomaly, Algeria, DZA
-1.8367704, 2080-2099, giss_e2_r, Jun Anomaly, Algeria, DZA
-0.9200729, 2080-2099, giss_e2_r, Jul Anomaly, Algeria, DZA
-6.5560746, 2080-2099, giss_e2_r, Aug Anomaly, Algeria, DZA
-5.56398, 2080-2099, giss_e2_r, Sep Anomaly, Algeria, DZA
-2.4471364, 2080-2099, giss_e2_r, Oct Anomaly, Algeria, DZA
-3.2950635, 2080-2099, giss_e2_r, Nov Anomaly, Algeria, DZA
0.009745523, 2080-2099, giss_e2_r, Dec Anomaly, Algeria, DZA
-0.27544302, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Algeria, DZA
-0.8965401, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Algeria, DZA
-0.28821766, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Algeria, DZA
-0.36398113, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Algeria, DZA
-0.30622858, 2080-2099, ipsl_cm5a_mr, May Anomaly, Algeria, DZA
-0.31409594, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Algeria, DZA
-0.37092674, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Algeria, DZA
-0.09327815, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Algeria, DZA
0.20508924, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Algeria, DZA
-1.0878811, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Algeria, DZA
-0.24352251, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Algeria, DZA
0.24310172, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Algeria, DZA
-2.8042934, 2080-2099, miroc_esm, Jan Anomaly, Algeria, DZA
-1.2676874, 2080-2099, miroc_esm, Feb Anomaly, Algeria, DZA
-2.1185842, 2080-2099, miroc_esm, Mar Anomaly, Algeria, DZA
-0.29852593, 2080-2099, miroc_esm, Apr Anomaly, Algeria, DZA
7.745083, 2080-2099, miroc_esm, May Anomaly, Algeria, DZA
1.6443859, 2080-2099, miroc_esm, Jun Anomaly, Algeria, DZA
0.7372991, 2080-2099, miroc_esm, Jul Anomaly, Algeria, DZA
1.6775013, 2080-2099, miroc_esm, Aug Anomaly, Algeria, DZA
19.27492, 2080-2099, miroc_esm, Sep Anomaly, Algeria, DZA
3.156362, 2080-2099, miroc_esm, Oct Anomaly, Algeria, DZA
-2.071016, 2080-2099, miroc_esm, Nov Anomaly, Algeria, DZA
-2.8870456, 2080-2099, miroc_esm, Dec Anomaly, Algeria, DZA
-2.8658366, 2080-2099, miroc_esm_chem, Jan Anomaly, Algeria, DZA
