Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-1.7072996, 2080-2099, gfdl_cm3, Feb Anomaly, Albania, ALB
-17.393461, 2080-2099, gfdl_cm3, Mar Anomaly, Albania, ALB
-3.2817001, 2080-2099, gfdl_cm3, Apr Anomaly, Albania, ALB
-0.80173874, 2080-2099, gfdl_cm3, May Anomaly, Albania, ALB
-4.610357, 2080-2099, gfdl_cm3, Jun Anomaly, Albania, ALB
-11.198144, 2080-2099, gfdl_cm3, Jul Anomaly, Albania, ALB
-8.564673, 2080-2099, gfdl_cm3, Aug Anomaly, Albania, ALB
-2.9017823, 2080-2099, gfdl_cm3, Sep Anomaly, Albania, ALB
-31.660526, 2080-2099, gfdl_cm3, Oct Anomaly, Albania, ALB
-23.656984, 2080-2099, gfdl_cm3, Nov Anomaly, Albania, ALB
-37.60288, 2080-2099, gfdl_cm3, Dec Anomaly, Albania, ALB
-14.598653, 2080-2099, gfdl_esm2m, Jan Anomaly, Albania, ALB
-0.25277963, 2080-2099, gfdl_esm2m, Feb Anomaly, Albania, ALB
3.6864483, 2080-2099, gfdl_esm2m, Mar Anomaly, Albania, ALB
-8.400985, 2080-2099, gfdl_esm2m, Apr Anomaly, Albania, ALB
13.337577, 2080-2099, gfdl_esm2m, May Anomaly, Albania, ALB
-22.414225, 2080-2099, gfdl_esm2m, Jun Anomaly, Albania, ALB
-4.955151, 2080-2099, gfdl_esm2m, Jul Anomaly, Albania, ALB
3.5417683, 2080-2099, gfdl_esm2m, Aug Anomaly, Albania, ALB
-3.5641556, 2080-2099, gfdl_esm2m, Sep Anomaly, Albania, ALB
-9.961266, 2080-2099, gfdl_esm2m, Oct Anomaly, Albania, ALB
-14.417603, 2080-2099, gfdl_esm2m, Nov Anomaly, Albania, ALB
-5.1093802, 2080-2099, gfdl_esm2m, Dec Anomaly, Albania, ALB
19.740034, 2080-2099, giss_e2_h, Jan Anomaly, Albania, ALB
-21.110413, 2080-2099, giss_e2_h, Feb Anomaly, Albania, ALB
-12.30524, 2080-2099, giss_e2_h, Mar Anomaly, Albania, ALB
-11.968395, 2080-2099, giss_e2_h, Apr Anomaly, Albania, ALB
-13.048019, 2080-2099, giss_e2_h, May Anomaly, Albania, ALB
10.176884, 2080-2099, giss_e2_h, Jun Anomaly, Albania, ALB
-15.872394, 2080-2099, giss_e2_h, Jul Anomaly, Albania, ALB
16.936798, 2080-2099, giss_e2_h, Aug Anomaly, Albania, ALB
8.262334, 2080-2099, giss_e2_h, Sep Anomaly, Albania, ALB
-8.714328, 2080-2099, giss_e2_h, Oct Anomaly, Albania, ALB
-4.716184, 2080-2099, giss_e2_h, Nov Anomaly, Albania, ALB
-28.668383, 2080-2099, giss_e2_h, Dec Anomaly, Albania, ALB
11.821148, 2080-2099, giss_e2_r, Jan Anomaly, Albania, ALB
3.2176285, 2080-2099, giss_e2_r, Feb Anomaly, Albania, ALB
2.8807526, 2080-2099, giss_e2_r, Mar Anomaly, Albania, ALB
0.30178833, 2080-2099, giss_e2_r, Apr Anomaly, Albania, ALB
-14.315202, 2080-2099, giss_e2_r, May Anomaly, Albania, ALB
-0.9184049, 2080-2099, giss_e2_r, Jun Anomaly, Albania, ALB
-8.81413, 2080-2099, giss_e2_r, Jul Anomaly, Albania, ALB
-8.881246, 2080-2099, giss_e2_r, Aug Anomaly, Albania, ALB
-13.7959175, 2080-2099, giss_e2_r, Sep Anomaly, Albania, ALB
-12.188193, 2080-2099, giss_e2_r, Oct Anomaly, Albania, ALB
-13.166065, 2080-2099, giss_e2_r, Nov Anomaly, Albania, ALB
8.695847, 2080-2099, giss_e2_r, Dec Anomaly, Albania, ALB
-5.9385934, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Albania, ALB
-7.8890305, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Albania, ALB
-1.8076502, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Albania, ALB
-5.017328, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Albania, ALB
-11.239854, 2080-2099, ipsl_cm5a_mr, May Anomaly, Albania, ALB
-20.807497, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Albania, ALB
-2.8902378, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Albania, ALB
-2.9181023, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Albania, ALB
-9.513917, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Albania, ALB
-7.5613914, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Albania, ALB
8.619965, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Albania, ALB
12.61937, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Albania, ALB
-7.7344985, 2080-2099, miroc_esm, Jan Anomaly, Albania, ALB
-14.238017, 2080-2099, miroc_esm, Feb Anomaly, Albania, ALB
2.9082234, 2080-2099, miroc_esm, Mar Anomaly, Albania, ALB
-11.086364, 2080-2099, miroc_esm, Apr Anomaly, Albania, ALB
-5.456758, 2080-2099, miroc_esm, May Anomaly, Albania, ALB
-12.217168, 2080-2099, miroc_esm, Jun Anomaly, Albania, ALB
-8.256536, 2080-2099, miroc_esm, Jul Anomaly, Albania, ALB
-2.180187, 2080-2099, miroc_esm, Aug Anomaly, Albania, ALB
-14.904309, 2080-2099, miroc_esm, Sep Anomaly, Albania, ALB
-7.7782187, 2080-2099, miroc_esm, Oct Anomaly, Albania, ALB
-2.4425824, 2080-2099, miroc_esm, Nov Anomaly, Albania, ALB
-0.49115244, 2080-2099, miroc_esm, Dec Anomaly, Albania, ALB
-21.081331, 2080-2099, miroc_esm_chem, Jan Anomaly, Albania, ALB
-28.86981, 2080-2099, miroc_esm_chem, Feb Anomaly, Albania, ALB
-1.0385271, 2080-2099, miroc_esm_chem, Mar Anomaly, Albania, ALB
-12.775817, 2080-2099, miroc_esm_chem, Apr Anomaly, Albania, ALB
-5.8498635, 2080-2099, miroc_esm_chem, May Anomaly, Albania, ALB
0.45048013, 2080-2099, miroc_esm_chem, Jun Anomaly, Albania, ALB
-29.771914, 2080-2099, miroc_esm_chem, Jul Anomaly, Albania, ALB
-0.9668379, 2080-2099, miroc_esm_chem, Aug Anomaly, Albania, ALB
-2.6020863, 2080-2099, miroc_esm_chem, Sep Anomaly, Albania, ALB
-11.597092, 2080-2099, miroc_esm_chem, Oct Anomaly, Albania, ALB
-7.539515, 2080-2099, miroc_esm_chem, Nov Anomaly, Albania, ALB
13.195522, 2080-2099, miroc_esm_chem, Dec Anomaly, Albania, ALB
-19.906626, 2080-2099, miroc5, Jan Anomaly, Albania, ALB
21.9689, 2080-2099, miroc5, Feb Anomaly, Albania, ALB
20.980858, 2080-2099, miroc5, Mar Anomaly, Albania, ALB
12.822266, 2080-2099, miroc5, Apr Anomaly, Albania, ALB
-22.295599, 2080-2099, miroc5, May Anomaly, Albania, ALB
-2.927452, 2080-2099, miroc5, Jun Anomaly, Albania, ALB
-3.7206628, 2080-2099, miroc5, Jul Anomaly, Albania, ALB
-9.222047, 2080-2099, miroc5, Aug Anomaly, Albania, ALB
-15.007591, 2080-2099, miroc5, Sep Anomaly, Albania, ALB
36.945187, 2080-2099, miroc5, Oct Anomaly, Albania, ALB
8.90305, 2080-2099, miroc5, Nov Anomaly, Albania, ALB
1.4193217, 2080-2099, miroc5, Dec Anomaly, Albania, ALB
10.589667, 2080-2099, mri_cgcm3, Jan Anomaly, Albania, ALB
22.319725, 2080-2099, mri_cgcm3, Feb Anomaly, Albania, ALB
3.6247177, 2080-2099, mri_cgcm3, Mar Anomaly, Albania, ALB
11.885513, 2080-2099, mri_cgcm3, Apr Anomaly, Albania, ALB
-11.571078, 2080-2099, mri_cgcm3, May Anomaly, Albania, ALB
6.1846657, 2080-2099, mri_cgcm3, Jun Anomaly, Albania, ALB
-17.11648, 2080-2099, mri_cgcm3, Jul Anomaly, Albania, ALB
-18.265215, 2080-2099, mri_cgcm3, Aug Anomaly, Albania, ALB
-30.930265, 2080-2099, mri_cgcm3, Sep Anomaly, Albania, ALB
-30.162317, 2080-2099, mri_cgcm3, Oct Anomaly, Albania, ALB
3.4586918, 2080-2099, mri_cgcm3, Nov Anomaly, Albania, ALB
25.042444, 2080-2099, mri_cgcm3, Dec Anomaly, Albania, ALB
14.458066, 2080-2099, noresm1_m, Jan Anomaly, Albania, ALB
11.238538, 2080-2099, noresm1_m, Feb Anomaly, Albania, ALB
0.4885559, 2080-2099, noresm1_m, Mar Anomaly, Albania, ALB
-2.8878784, 2080-2099, noresm1_m, Apr Anomaly, Albania, ALB
-2.5453694, 2080-2099, noresm1_m, May Anomaly, Albania, ALB
-8.604433, 2080-2099, noresm1_m, Jun Anomaly, Albania, ALB
1.4632782, 2080-2099, noresm1_m, Jul Anomaly, Albania, ALB
-2.5186503, 2080-2099, noresm1_m, Aug Anomaly, Albania, ALB
-15.879746, 2080-2099, noresm1_m, Sep Anomaly, Albania, ALB
-8.345268, 2080-2099, noresm1_m, Oct Anomaly, Albania, ALB
-0.45981598, 2080-2099, noresm1_m, Nov Anomaly, Albania, ALB
-5.0701394, 2080-2099, noresm1_m, Dec Anomaly, Albania, ALB
30.656895, 2080-2099, bcc_csm1_1, Jan Anomaly, Angola, AGO
23.31451, 2080-2099, bcc_csm1_1, Feb Anomaly, Angola, AGO
-0.064229056, 2080-2099, bcc_csm1_1, Mar Anomaly, Angola, AGO
12.0453205, 2080-2099, bcc_csm1_1, Apr Anomaly, Angola, AGO
-8.980949, 2080-2099, bcc_csm1_1, May Anomaly, Angola, AGO
-2.7300894, 2080-2099, bcc_csm1_1, Jun Anomaly, Angola, AGO
-1.3518137, 2080-2099, bcc_csm1_1, Jul Anomaly, Angola, AGO
-1.3450592, 2080-2099, bcc_csm1_1, Aug Anomaly, Angola, AGO
-7.9845443, 2080-2099, bcc_csm1_1, Sep Anomaly, Angola, AGO
-13.617229, 2080-2099, bcc_csm1_1, Oct Anomaly, Angola, AGO
12.634362, 2080-2099, bcc_csm1_1, Nov Anomaly, Angola, AGO
4.390758, 2080-2099, bcc_csm1_1, Dec Anomaly, Angola, AGO
2.7482965, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Angola, AGO
-7.5057034, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Angola, AGO
-4.2051206, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Angola, AGO
-4.6133337, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Angola, AGO
1.0754377, 2080-2099, bcc_csm1_1_m, May Anomaly, Angola, AGO
0.70666206, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Angola, AGO
1.2804064, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Angola, AGO
-2.227489, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Angola, AGO
-11.366163, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Angola, AGO
-16.150856, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Angola, AGO
3.2885818, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Angola, AGO
-10.372498, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Angola, AGO
34.807823, 2080-2099, ccsm4, Jan Anomaly, Angola, AGO
-12.561708, 2080-2099, ccsm4, Feb Anomaly, Angola, AGO
9.676016, 2080-2099, ccsm4, Mar Anomaly, Angola, AGO
14.036667, 2080-2099, ccsm4, Apr Anomaly, Angola, AGO
-4.1545014, 2080-2099, ccsm4, May Anomaly, Angola, AGO
1.298503, 2080-2099, ccsm4, Jun Anomaly, Angola, AGO
-0.698934, 2080-2099, ccsm4, Jul Anomaly, Angola, AGO
0.9613562, 2080-2099, ccsm4, Aug Anomaly, Angola, AGO
-3.3571427, 2080-2099, ccsm4, Sep Anomaly, Angola, AGO
-1.2878476, 2080-2099, ccsm4, Oct Anomaly, Angola, AGO
5.3792315, 2080-2099, ccsm4, Nov Anomaly, Angola, AGO
26.02566, 2080-2099, ccsm4, Dec Anomaly, Angola, AGO
27.77673, 2080-2099, cesm1_cam5, Jan Anomaly, Angola, AGO
29.984514, 2080-2099, cesm1_cam5, Feb Anomaly, Angola, AGO
4.1047716, 2080-2099, cesm1_cam5, Mar Anomaly, Angola, AGO
20.742563, 2080-2099, cesm1_cam5, Apr Anomaly, Angola, AGO
3.3752625, 2080-2099, cesm1_cam5, May Anomaly, Angola, AGO
-0.43574825, 2080-2099, cesm1_cam5, Jun Anomaly, Angola, AGO
-0.150987, 2080-2099, cesm1_cam5, Jul Anomaly, Angola, AGO
-0.28466645, 2080-2099, cesm1_cam5, Aug Anomaly, Angola, AGO
-0.19655736, 2080-2099, cesm1_cam5, Sep Anomaly, Angola, AGO
-6.3712645, 2080-2099, cesm1_cam5, Oct Anomaly, Angola, AGO
-0.9906047, 2080-2099, cesm1_cam5, Nov Anomaly, Angola, AGO
21.925547, 2080-2099, cesm1_cam5, Dec Anomaly, Angola, AGO
-20.343521, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Angola, AGO
-26.380062, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Angola, AGO
-16.074274, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Angola, AGO
-37.12044, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Angola, AGO
-4.346294, 2080-2099, csiro_mk3_6_0, May Anomaly, Angola, AGO
-0.26848063, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Angola, AGO
-0.31015715, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Angola, AGO
-0.5001197, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Angola, AGO
-3.3480103, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Angola, AGO
-20.46765, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Angola, AGO
-14.489972, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Angola, AGO
-25.25136, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Angola, AGO
18.691917, 2080-2099, fio_esm, Jan Anomaly, Angola, AGO
-1.9628774, 2080-2099, fio_esm, Feb Anomaly, Angola, AGO
-12.790805, 2080-2099, fio_esm, Mar Anomaly, Angola, AGO
30.177366, 2080-2099, fio_esm, Apr Anomaly, Angola, AGO
-0.37962517, 2080-2099, fio_esm, May Anomaly, Angola, AGO
-0.0735946, 2080-2099, fio_esm, Jun Anomaly, Angola, AGO
0.3031471, 2080-2099, fio_esm, Jul Anomaly, Angola, AGO
0.5589291, 2080-2099, fio_esm, Aug Anomaly, Angola, AGO
3.9761178, 2080-2099, fio_esm, Sep Anomaly, Angola, AGO
-7.1474247, 2080-2099, fio_esm, Oct Anomaly, Angola, AGO
-0.9217005, 2080-2099, fio_esm, Nov Anomaly, Angola, AGO
10.058779, 2080-2099, fio_esm, Dec Anomaly, Angola, AGO
36.854584, 2080-2099, gfdl_cm3, Jan Anomaly, Angola, AGO
20.554285, 2080-2099, gfdl_cm3, Feb Anomaly, Angola, AGO
17.003618, 2080-2099, gfdl_cm3, Mar Anomaly, Angola, AGO
1.347419, 2080-2099, gfdl_cm3, Apr Anomaly, Angola, AGO
-3.7601302, 2080-2099, gfdl_cm3, May Anomaly, Angola, AGO
-1.0502125, 2080-2099, gfdl_cm3, Jun Anomaly, Angola, AGO
-2.4242632, 2080-2099, gfdl_cm3, Jul Anomaly, Angola, AGO
-6.2364883, 2080-2099, gfdl_cm3, Aug Anomaly, Angola, AGO
-10.720205, 2080-2099, gfdl_cm3, Sep Anomaly, Angola, AGO
-33.701935, 2080-2099, gfdl_cm3, Oct Anomaly, Angola, AGO
-53.615303, 2080-2099, gfdl_cm3, Nov Anomaly, Angola, AGO
3.0753472, 2080-2099, gfdl_cm3, Dec Anomaly, Angola, AGO
7.0100174, 2080-2099, gfdl_esm2m, Jan Anomaly, Angola, AGO
4.2425885, 2080-2099, gfdl_esm2m, Feb Anomaly, Angola, AGO
27.088114, 2080-2099, gfdl_esm2m, Mar Anomaly, Angola, AGO
2.7960324, 2080-2099, gfdl_esm2m, Apr Anomaly, Angola, AGO
-10.291608, 2080-2099, gfdl_esm2m, May Anomaly, Angola, AGO
-0.1396882, 2080-2099, gfdl_esm2m, Jun Anomaly, Angola, AGO
0.37827352, 2080-2099, gfdl_esm2m, Jul Anomaly, Angola, AGO
-3.1109724, 2080-2099, gfdl_esm2m, Aug Anomaly, Angola, AGO
-5.6468935, 2080-2099, gfdl_esm2m, Sep Anomaly, Angola, AGO
-31.936499, 2080-2099, gfdl_esm2m, Oct Anomaly, Angola, AGO
-35.291595, 2080-2099, gfdl_esm2m, Nov Anomaly, Angola, AGO
10.676577, 2080-2099, gfdl_esm2m, Dec Anomaly, Angola, AGO
-22.403225, 2080-2099, giss_e2_h, Jan Anomaly, Angola, AGO
-13.991642, 2080-2099, giss_e2_h, Feb Anomaly, Angola, AGO
6.508735, 2080-2099, giss_e2_h, Mar Anomaly, Angola, AGO
16.402704, 2080-2099, giss_e2_h, Apr Anomaly, Angola, AGO
5.1365047, 2080-2099, giss_e2_h, May Anomaly, Angola, AGO
1.4314059, 2080-2099, giss_e2_h, Jun Anomaly, Angola, AGO
-0.5788937, 2080-2099, giss_e2_h, Jul Anomaly, Angola, AGO
-1.1588092, 2080-2099, giss_e2_h, Aug Anomaly, Angola, AGO
-0.28732157, 2080-2099, giss_e2_h, Sep Anomaly, Angola, AGO
3.6552405, 2080-2099, giss_e2_h, Oct Anomaly, Angola, AGO
9.612991, 2080-2099, giss_e2_h, Nov Anomaly, Angola, AGO
-8.215642, 2080-2099, giss_e2_h, Dec Anomaly, Angola, AGO
-3.830584, 2080-2099, giss_e2_r, Jan Anomaly, Angola, AGO
-11.434871, 2080-2099, giss_e2_r, Feb Anomaly, Angola, AGO
12.354873, 2080-2099, giss_e2_r, Mar Anomaly, Angola, AGO
12.281897, 2080-2099, giss_e2_r, Apr Anomaly, Angola, AGO
7.041996, 2080-2099, giss_e2_r, May Anomaly, Angola, AGO
-0.29253855, 2080-2099, giss_e2_r, Jun Anomaly, Angola, AGO
0.12571773, 2080-2099, giss_e2_r, Jul Anomaly, Angola, AGO
0.2048343, 2080-2099, giss_e2_r, Aug Anomaly, Angola, AGO
-6.5327425, 2080-2099, giss_e2_r, Sep Anomaly, Angola, AGO
7.7943745, 2080-2099, giss_e2_r, Oct Anomaly, Angola, AGO
6.0709324, 2080-2099, giss_e2_r, Nov Anomaly, Angola, AGO
-0.26051474, 2080-2099, giss_e2_r, Dec Anomaly, Angola, AGO
-26.124819, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Angola, AGO
-15.157938, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Angola, AGO
6.524889, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Angola, AGO
17.266682, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Angola, AGO
-4.98298, 2080-2099, ipsl_cm5a_mr, May Anomaly, Angola, AGO
-0.44970378, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Angola, AGO
-0.2215524, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Angola, AGO
-0.68669236, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Angola, AGO
-1.6440482, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Angola, AGO
-16.326279, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Angola, AGO
-10.856956, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Angola, AGO
-33.225544, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Angola, AGO
1.2559713, 2080-2099, miroc_esm, Jan Anomaly, Angola, AGO
19.434883, 2080-2099, miroc_esm, Feb Anomaly, Angola, AGO
12.5185995, 2080-2099, miroc_esm, Mar Anomaly, Angola, AGO
5.2701316, 2080-2099, miroc_esm, Apr Anomaly, Angola, AGO
2.952777, 2080-2099, miroc_esm, May Anomaly, Angola, AGO
-0.5266768, 2080-2099, miroc_esm, Jun Anomaly, Angola, AGO
0.15894595, 2080-2099, miroc_esm, Jul Anomaly, Angola, AGO
0.69868696, 2080-2099, miroc_esm, Aug Anomaly, Angola, AGO
-0.71918905, 2080-2099, miroc_esm, Sep Anomaly, Angola, AGO
-18.231506, 2080-2099, miroc_esm, Oct Anomaly, Angola, AGO
-17.318682, 2080-2099, miroc_esm, Nov Anomaly, Angola, AGO
-5.4881554, 2080-2099, miroc_esm, Dec Anomaly, Angola, AGO
26.42339, 2080-2099, miroc_esm_chem, Jan Anomaly, Angola, AGO
-8.865956, 2080-2099, miroc_esm_chem, Feb Anomaly, Angola, AGO
-5.0450726, 2080-2099, miroc_esm_chem, Mar Anomaly, Angola, AGO
22.19241, 2080-2099, miroc_esm_chem, Apr Anomaly, Angola, AGO
1.8219422, 2080-2099, miroc_esm_chem, May Anomaly, Angola, AGO
0.07347136, 2080-2099, miroc_esm_chem, Jun Anomaly, Angola, AGO
-0.22175357, 2080-2099, miroc_esm_chem, Jul Anomaly, Angola, AGO
0.57668495, 2080-2099, miroc_esm_chem, Aug Anomaly, Angola, AGO
-3.4488628, 2080-2099, miroc_esm_chem, Sep Anomaly, Angola, AGO
-21.465122, 2080-2099, miroc_esm_chem, Oct Anomaly, Angola, AGO
-44.609917, 2080-2099, miroc_esm_chem, Nov Anomaly, Angola, AGO
3.1935964, 2080-2099, miroc_esm_chem, Dec Anomaly, Angola, AGO
18.417095, 2080-2099, miroc5, Jan Anomaly, Angola, AGO
16.351734, 2080-2099, miroc5, Feb Anomaly, Angola, AGO
1.5062302, 2080-2099, miroc5, Mar Anomaly, Angola, AGO
-21.86194, 2080-2099, miroc5, Apr Anomaly, Angola, AGO
-8.852347, 2080-2099, miroc5, May Anomaly, Angola, AGO
0.04906633, 2080-2099, miroc5, Jun Anomaly, Angola, AGO
0.87235385, 2080-2099, miroc5, Jul Anomaly, Angola, AGO
0.090784706, 2080-2099, miroc5, Aug Anomaly, Angola, AGO
6.594659, 2080-2099, miroc5, Sep Anomaly, Angola, AGO
2.7802134, 2080-2099, miroc5, Oct Anomaly, Angola, AGO
15.554927, 2080-2099, miroc5, Nov Anomaly, Angola, AGO
