Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-6.1761136, 2060-2079, giss_e2_r, Apr Anomaly, Albania, ALB
-20.701607, 2060-2079, giss_e2_r, May Anomaly, Albania, ALB
2.406273, 2060-2079, giss_e2_r, Jun Anomaly, Albania, ALB
-4.401138, 2060-2079, giss_e2_r, Jul Anomaly, Albania, ALB
-6.1081066, 2060-2079, giss_e2_r, Aug Anomaly, Albania, ALB
-10.114811, 2060-2079, giss_e2_r, Sep Anomaly, Albania, ALB
-4.0467935, 2060-2079, giss_e2_r, Oct Anomaly, Albania, ALB
-9.361748, 2060-2079, giss_e2_r, Nov Anomaly, Albania, ALB
-12.50525, 2060-2079, giss_e2_r, Dec Anomaly, Albania, ALB
-13.011237, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Albania, ALB
-21.458586, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Albania, ALB
-8.362629, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Albania, ALB
4.4039288, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Albania, ALB
-14.04064, 2060-2079, ipsl_cm5a_mr, May Anomaly, Albania, ALB
-22.429653, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Albania, ALB
0.89560956, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Albania, ALB
-4.7847366, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Albania, ALB
-3.1994488, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Albania, ALB
-6.124738, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Albania, ALB
11.516906, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Albania, ALB
18.197552, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Albania, ALB
-20.207548, 2060-2079, miroc_esm, Jan Anomaly, Albania, ALB
-19.79245, 2060-2079, miroc_esm, Feb Anomaly, Albania, ALB
-12.649657, 2060-2079, miroc_esm, Mar Anomaly, Albania, ALB
-19.728975, 2060-2079, miroc_esm, Apr Anomaly, Albania, ALB
5.6870666, 2060-2079, miroc_esm, May Anomaly, Albania, ALB
-20.415005, 2060-2079, miroc_esm, Jun Anomaly, Albania, ALB
-9.073295, 2060-2079, miroc_esm, Jul Anomaly, Albania, ALB
-5.9065857, 2060-2079, miroc_esm, Aug Anomaly, Albania, ALB
-13.57076, 2060-2079, miroc_esm, Sep Anomaly, Albania, ALB
13.745868, 2060-2079, miroc_esm, Oct Anomaly, Albania, ALB
-3.8169873, 2060-2079, miroc_esm, Nov Anomaly, Albania, ALB
-1.1414719, 2060-2079, miroc_esm, Dec Anomaly, Albania, ALB
-6.910132, 2060-2079, miroc_esm_chem, Jan Anomaly, Albania, ALB
-21.682655, 2060-2079, miroc_esm_chem, Feb Anomaly, Albania, ALB
-3.015602, 2060-2079, miroc_esm_chem, Mar Anomaly, Albania, ALB
-18.292892, 2060-2079, miroc_esm_chem, Apr Anomaly, Albania, ALB
6.6785636, 2060-2079, miroc_esm_chem, May Anomaly, Albania, ALB
11.952151, 2060-2079, miroc_esm_chem, Jun Anomaly, Albania, ALB
-28.141598, 2060-2079, miroc_esm_chem, Jul Anomaly, Albania, ALB
-4.6087594, 2060-2079, miroc_esm_chem, Aug Anomaly, Albania, ALB
-5.586737, 2060-2079, miroc_esm_chem, Sep Anomaly, Albania, ALB
1.4594727, 2060-2079, miroc_esm_chem, Oct Anomaly, Albania, ALB
-19.532228, 2060-2079, miroc_esm_chem, Nov Anomaly, Albania, ALB
-4.3031373, 2060-2079, miroc_esm_chem, Dec Anomaly, Albania, ALB
-35.591797, 2060-2079, miroc5, Jan Anomaly, Albania, ALB
16.485422, 2060-2079, miroc5, Feb Anomaly, Albania, ALB
7.4225364, 2060-2079, miroc5, Mar Anomaly, Albania, ALB
10.891042, 2060-2079, miroc5, Apr Anomaly, Albania, ALB
-15.082672, 2060-2079, miroc5, May Anomaly, Albania, ALB
-7.4174685, 2060-2079, miroc5, Jun Anomaly, Albania, ALB
-1.9691658, 2060-2079, miroc5, Jul Anomaly, Albania, ALB
-0.8006115, 2060-2079, miroc5, Aug Anomaly, Albania, ALB
1.3954086, 2060-2079, miroc5, Sep Anomaly, Albania, ALB
38.348965, 2060-2079, miroc5, Oct Anomaly, Albania, ALB
1.0751953, 2060-2079, miroc5, Nov Anomaly, Albania, ALB
4.5937805, 2060-2079, miroc5, Dec Anomaly, Albania, ALB
-7.9718413, 2060-2079, mri_cgcm3, Jan Anomaly, Albania, ALB
14.960326, 2060-2079, mri_cgcm3, Feb Anomaly, Albania, ALB
-17.207464, 2060-2079, mri_cgcm3, Mar Anomaly, Albania, ALB
2.7247696, 2060-2079, mri_cgcm3, Apr Anomaly, Albania, ALB
-0.6061465, 2060-2079, mri_cgcm3, May Anomaly, Albania, ALB
6.624418, 2060-2079, mri_cgcm3, Jun Anomaly, Albania, ALB
2.3180892, 2060-2079, mri_cgcm3, Jul Anomaly, Albania, ALB
-12.898294, 2060-2079, mri_cgcm3, Aug Anomaly, Albania, ALB
-22.854439, 2060-2079, mri_cgcm3, Sep Anomaly, Albania, ALB
9.894211, 2060-2079, mri_cgcm3, Oct Anomaly, Albania, ALB
2.1769207, 2060-2079, mri_cgcm3, Nov Anomaly, Albania, ALB
0.54809064, 2060-2079, mri_cgcm3, Dec Anomaly, Albania, ALB
4.603254, 2060-2079, noresm1_m, Jan Anomaly, Albania, ALB
-3.518626, 2060-2079, noresm1_m, Feb Anomaly, Albania, ALB
14.171781, 2060-2079, noresm1_m, Mar Anomaly, Albania, ALB
-7.534392, 2060-2079, noresm1_m, Apr Anomaly, Albania, ALB
-9.247269, 2060-2079, noresm1_m, May Anomaly, Albania, ALB
-9.025194, 2060-2079, noresm1_m, Jun Anomaly, Albania, ALB
-1.8755754, 2060-2079, noresm1_m, Jul Anomaly, Albania, ALB
2.3300204, 2060-2079, noresm1_m, Aug Anomaly, Albania, ALB
-5.908688, 2060-2079, noresm1_m, Sep Anomaly, Albania, ALB
4.4975457, 2060-2079, noresm1_m, Oct Anomaly, Albania, ALB
2.0092595, 2060-2079, noresm1_m, Nov Anomaly, Albania, ALB
-3.4716415, 2060-2079, noresm1_m, Dec Anomaly, Albania, ALB
-0.34529653, 2060-2079, bcc_csm1_1, Jan Anomaly, Algeria, DZA
-0.5317654, 2060-2079, bcc_csm1_1, Feb Anomaly, Algeria, DZA
-0.35623285, 2060-2079, bcc_csm1_1, Mar Anomaly, Algeria, DZA
-0.1251268, 2060-2079, bcc_csm1_1, Apr Anomaly, Algeria, DZA
1.4840715, 2060-2079, bcc_csm1_1, May Anomaly, Algeria, DZA
1.2573442, 2060-2079, bcc_csm1_1, Jun Anomaly, Algeria, DZA
-4.3111405, 2060-2079, bcc_csm1_1, Jul Anomaly, Algeria, DZA
-2.6517935, 2060-2079, bcc_csm1_1, Aug Anomaly, Algeria, DZA
-2.8954077, 2060-2079, bcc_csm1_1, Sep Anomaly, Algeria, DZA
5.3363743, 2060-2079, bcc_csm1_1, Oct Anomaly, Algeria, DZA
-1.4573647, 2060-2079, bcc_csm1_1, Nov Anomaly, Algeria, DZA
0.2855162, 2060-2079, bcc_csm1_1, Dec Anomaly, Algeria, DZA
-0.91779006, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Algeria, DZA
-0.7888135, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Algeria, DZA
-1.4629996, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Algeria, DZA
-0.3504218, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Algeria, DZA
1.2958328, 2060-2079, bcc_csm1_1_m, May Anomaly, Algeria, DZA
-0.84359604, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Algeria, DZA
-0.64480937, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Algeria, DZA
-2.1330404, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Algeria, DZA
0.43973845, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Algeria, DZA
-0.0018411238, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Algeria, DZA
0.37572655, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Algeria, DZA
-0.62639076, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Algeria, DZA
0.31266966, 2060-2079, ccsm4, Jan Anomaly, Algeria, DZA
-1.687812, 2060-2079, ccsm4, Feb Anomaly, Algeria, DZA
-0.91589975, 2060-2079, ccsm4, Mar Anomaly, Algeria, DZA
-1.0796348, 2060-2079, ccsm4, Apr Anomaly, Algeria, DZA
-3.1144881, 2060-2079, ccsm4, May Anomaly, Algeria, DZA
0.8661582, 2060-2079, ccsm4, Jun Anomaly, Algeria, DZA
-0.22488318, 2060-2079, ccsm4, Jul Anomaly, Algeria, DZA
6.036424, 2060-2079, ccsm4, Aug Anomaly, Algeria, DZA
-0.7448322, 2060-2079, ccsm4, Sep Anomaly, Algeria, DZA
2.5608163, 2060-2079, ccsm4, Oct Anomaly, Algeria, DZA
-1.9430321, 2060-2079, ccsm4, Nov Anomaly, Algeria, DZA
-1.3879547, 2060-2079, ccsm4, Dec Anomaly, Algeria, DZA
-0.17398597, 2060-2079, cesm1_cam5, Jan Anomaly, Algeria, DZA
0.13298815, 2060-2079, cesm1_cam5, Feb Anomaly, Algeria, DZA
-0.79423505, 2060-2079, cesm1_cam5, Mar Anomaly, Algeria, DZA
-1.5089359, 2060-2079, cesm1_cam5, Apr Anomaly, Algeria, DZA
3.2359524, 2060-2079, cesm1_cam5, May Anomaly, Algeria, DZA
1.4711108, 2060-2079, cesm1_cam5, Jun Anomaly, Algeria, DZA
-1.2356569, 2060-2079, cesm1_cam5, Jul Anomaly, Algeria, DZA
-0.5708982, 2060-2079, cesm1_cam5, Aug Anomaly, Algeria, DZA
6.645691, 2060-2079, cesm1_cam5, Sep Anomaly, Algeria, DZA
0.44076937, 2060-2079, cesm1_cam5, Oct Anomaly, Algeria, DZA
-0.9361349, 2060-2079, cesm1_cam5, Nov Anomaly, Algeria, DZA
-0.38255152, 2060-2079, cesm1_cam5, Dec Anomaly, Algeria, DZA
-1.2161882, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Algeria, DZA
1.321143, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Algeria, DZA
-1.6597668, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Algeria, DZA
-1.102255, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Algeria, DZA
2.6023448, 2060-2079, csiro_mk3_6_0, May Anomaly, Algeria, DZA
-3.249152, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Algeria, DZA
-3.6340044, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Algeria, DZA
-3.4491513, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Algeria, DZA
-13.523346, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Algeria, DZA
-6.086842, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Algeria, DZA
-1.6288986, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Algeria, DZA
0.8235137, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Algeria, DZA
-0.041724294, 2060-2079, fio_esm, Jan Anomaly, Algeria, DZA
-0.35809043, 2060-2079, fio_esm, Feb Anomaly, Algeria, DZA
-0.31163946, 2060-2079, fio_esm, Mar Anomaly, Algeria, DZA
-0.9116111, 2060-2079, fio_esm, Apr Anomaly, Algeria, DZA
-2.7382064, 2060-2079, fio_esm, May Anomaly, Algeria, DZA
-2.043685, 2060-2079, fio_esm, Jun Anomaly, Algeria, DZA
-0.39289537, 2060-2079, fio_esm, Jul Anomaly, Algeria, DZA
-0.81497574, 2060-2079, fio_esm, Aug Anomaly, Algeria, DZA
-0.646717, 2060-2079, fio_esm, Sep Anomaly, Algeria, DZA
0.61636645, 2060-2079, fio_esm, Oct Anomaly, Algeria, DZA
-0.72685397, 2060-2079, fio_esm, Nov Anomaly, Algeria, DZA
-1.1261257, 2060-2079, fio_esm, Dec Anomaly, Algeria, DZA
-1.1309701, 2060-2079, gfdl_cm3, Jan Anomaly, Algeria, DZA
-0.21072417, 2060-2079, gfdl_cm3, Feb Anomaly, Algeria, DZA
-2.4012125, 2060-2079, gfdl_cm3, Mar Anomaly, Algeria, DZA
-2.9266794, 2060-2079, gfdl_cm3, Apr Anomaly, Algeria, DZA
-1.5753062, 2060-2079, gfdl_cm3, May Anomaly, Algeria, DZA
-2.4768, 2060-2079, gfdl_cm3, Jun Anomaly, Algeria, DZA
-4.6268373, 2060-2079, gfdl_cm3, Jul Anomaly, Algeria, DZA
0.6701092, 2060-2079, gfdl_cm3, Aug Anomaly, Algeria, DZA
-0.5049752, 2060-2079, gfdl_cm3, Sep Anomaly, Algeria, DZA
-0.6573131, 2060-2079, gfdl_cm3, Oct Anomaly, Algeria, DZA
-0.739517, 2060-2079, gfdl_cm3, Nov Anomaly, Algeria, DZA
-1.7657535, 2060-2079, gfdl_cm3, Dec Anomaly, Algeria, DZA
-0.7835438, 2060-2079, gfdl_esm2m, Jan Anomaly, Algeria, DZA
-1.2218616, 2060-2079, gfdl_esm2m, Feb Anomaly, Algeria, DZA
0.14372917, 2060-2079, gfdl_esm2m, Mar Anomaly, Algeria, DZA
-0.41034755, 2060-2079, gfdl_esm2m, Apr Anomaly, Algeria, DZA
1.7061945, 2060-2079, gfdl_esm2m, May Anomaly, Algeria, DZA
-1.7874115, 2060-2079, gfdl_esm2m, Jun Anomaly, Algeria, DZA
-4.6994767, 2060-2079, gfdl_esm2m, Jul Anomaly, Algeria, DZA
1.8300408, 2060-2079, gfdl_esm2m, Aug Anomaly, Algeria, DZA
3.8803592, 2060-2079, gfdl_esm2m, Sep Anomaly, Algeria, DZA
-4.382864, 2060-2079, gfdl_esm2m, Oct Anomaly, Algeria, DZA
-1.3056244, 2060-2079, gfdl_esm2m, Nov Anomaly, Algeria, DZA
-0.7596707, 2060-2079, gfdl_esm2m, Dec Anomaly, Algeria, DZA
0.3307804, 2060-2079, giss_e2_h, Jan Anomaly, Algeria, DZA
-1.4242557, 2060-2079, giss_e2_h, Feb Anomaly, Algeria, DZA
-7.0790534, 2060-2079, giss_e2_h, Mar Anomaly, Algeria, DZA
3.6050892, 2060-2079, giss_e2_h, Apr Anomaly, Algeria, DZA
1.3200591, 2060-2079, giss_e2_h, May Anomaly, Algeria, DZA
0.58121514, 2060-2079, giss_e2_h, Jun Anomaly, Algeria, DZA
-3.8425376, 2060-2079, giss_e2_h, Jul Anomaly, Algeria, DZA
-1.6747277, 2060-2079, giss_e2_h, Aug Anomaly, Algeria, DZA
0.035571765, 2060-2079, giss_e2_h, Sep Anomaly, Algeria, DZA
1.9114153, 2060-2079, giss_e2_h, Oct Anomaly, Algeria, DZA
1.252901, 2060-2079, giss_e2_h, Nov Anomaly, Algeria, DZA
-1.4512326, 2060-2079, giss_e2_h, Dec Anomaly, Algeria, DZA
0.7655789, 2060-2079, giss_e2_r, Jan Anomaly, Algeria, DZA
-0.65224147, 2060-2079, giss_e2_r, Feb Anomaly, Algeria, DZA
-2.4072096, 2060-2079, giss_e2_r, Mar Anomaly, Algeria, DZA
1.7678068, 2060-2079, giss_e2_r, Apr Anomaly, Algeria, DZA
-2.7375886, 2060-2079, giss_e2_r, May Anomaly, Algeria, DZA
-0.41979128, 2060-2079, giss_e2_r, Jun Anomaly, Algeria, DZA
-0.23153427, 2060-2079, giss_e2_r, Jul Anomaly, Algeria, DZA
-3.6996396, 2060-2079, giss_e2_r, Aug Anomaly, Algeria, DZA
-2.3149512, 2060-2079, giss_e2_r, Sep Anomaly, Algeria, DZA
-3.9306881, 2060-2079, giss_e2_r, Oct Anomaly, Algeria, DZA
0.71307963, 2060-2079, giss_e2_r, Nov Anomaly, Algeria, DZA
-0.3784995, 2060-2079, giss_e2_r, Dec Anomaly, Algeria, DZA
-0.3648893, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Algeria, DZA
-0.252124, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Algeria, DZA
-0.30204687, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Algeria, DZA
-0.46422455, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Algeria, DZA
-0.12506694, 2060-2079, ipsl_cm5a_mr, May Anomaly, Algeria, DZA
-0.24064127, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Algeria, DZA
-0.36600983, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Algeria, DZA
-0.018630642, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Algeria, DZA
0.034642752, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Algeria, DZA
-0.8966723, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Algeria, DZA
0.21852139, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Algeria, DZA
0.05591391, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Algeria, DZA
-3.6713457, 2060-2079, miroc_esm, Jan Anomaly, Algeria, DZA
-0.9698143, 2060-2079, miroc_esm, Feb Anomaly, Algeria, DZA
-2.2500975, 2060-2079, miroc_esm, Mar Anomaly, Algeria, DZA
4.708556, 2060-2079, miroc_esm, Apr Anomaly, Algeria, DZA
11.73634, 2060-2079, miroc_esm, May Anomaly, Algeria, DZA
-0.8980852, 2060-2079, miroc_esm, Jun Anomaly, Algeria, DZA
-1.2593002, 2060-2079, miroc_esm, Jul Anomaly, Algeria, DZA
3.8944464, 2060-2079, miroc_esm, Aug Anomaly, Algeria, DZA
11.467228, 2060-2079, miroc_esm, Sep Anomaly, Algeria, DZA
2.537739, 2060-2079, miroc_esm, Oct Anomaly, Algeria, DZA
-1.894246, 2060-2079, miroc_esm, Nov Anomaly, Algeria, DZA
-1.7074134, 2060-2079, miroc_esm, Dec Anomaly, Algeria, DZA
-2.553971, 2060-2079, miroc_esm_chem, Jan Anomaly, Algeria, DZA
-1.7576816, 2060-2079, miroc_esm_chem, Feb Anomaly, Algeria, DZA
-3.8059282, 2060-2079, miroc_esm_chem, Mar Anomaly, Algeria, DZA
-2.9771583, 2060-2079, miroc_esm_chem, Apr Anomaly, Algeria, DZA
2.3430321, 2060-2079, miroc_esm_chem, May Anomaly, Algeria, DZA
-3.8142729, 2060-2079, miroc_esm_chem, Jun Anomaly, Algeria, DZA
-0.806061, 2060-2079, miroc_esm_chem, Jul Anomaly, Algeria, DZA
11.575227, 2060-2079, miroc_esm_chem, Aug Anomaly, Algeria, DZA
13.32087, 2060-2079, miroc_esm_chem, Sep Anomaly, Algeria, DZA
1.4935488, 2060-2079, miroc_esm_chem, Oct Anomaly, Algeria, DZA
0.18185173, 2060-2079, miroc_esm_chem, Nov Anomaly, Algeria, DZA
0.30869612, 2060-2079, miroc_esm_chem, Dec Anomaly, Algeria, DZA
-7.0982575, 2060-2079, miroc5, Jan Anomaly, Algeria, DZA
0.5887953, 2060-2079, miroc5, Feb Anomaly, Algeria, DZA
-2.9016366, 2060-2079, miroc5, Mar Anomaly, Algeria, DZA
0.8155975, 2060-2079, miroc5, Apr Anomaly, Algeria, DZA
