Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-8.287753, 2060-2079, ccsm4, Aug Anomaly, Albania, ALB
-7.095074, 2060-2079, ccsm4, Sep Anomaly, Albania, ALB
-33.12606, 2060-2079, ccsm4, Oct Anomaly, Albania, ALB
-36.11359, 2060-2079, ccsm4, Nov Anomaly, Albania, ALB
-17.239204, 2060-2079, ccsm4, Dec Anomaly, Albania, ALB
8.733955, 2060-2079, cesm1_cam5, Jan Anomaly, Albania, ALB
-4.566704, 2060-2079, cesm1_cam5, Feb Anomaly, Albania, ALB
-0.16203944, 2060-2079, cesm1_cam5, Mar Anomaly, Albania, ALB
3.3254673, 2060-2079, cesm1_cam5, Apr Anomaly, Albania, ALB
-1.7605267, 2060-2079, cesm1_cam5, May Anomaly, Albania, ALB
9.638146, 2060-2079, cesm1_cam5, Jun Anomaly, Albania, ALB
-2.3141885, 2060-2079, cesm1_cam5, Jul Anomaly, Albania, ALB
-8.532672, 2060-2079, cesm1_cam5, Aug Anomaly, Albania, ALB
-14.390932, 2060-2079, cesm1_cam5, Sep Anomaly, Albania, ALB
-19.342985, 2060-2079, cesm1_cam5, Oct Anomaly, Albania, ALB
1.8164902, 2060-2079, cesm1_cam5, Nov Anomaly, Albania, ALB
-14.002728, 2060-2079, cesm1_cam5, Dec Anomaly, Albania, ALB
-15.192563, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Albania, ALB
-5.6384506, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Albania, ALB
-8.741837, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Albania, ALB
-13.722523, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Albania, ALB
-10.268592, 2060-2079, csiro_mk3_6_0, May Anomaly, Albania, ALB
-4.629068, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Albania, ALB
-2.2133555, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Albania, ALB
-1.5364009, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Albania, ALB
-15.736295, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Albania, ALB
-24.353632, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Albania, ALB
-2.3963573, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Albania, ALB
-21.647451, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Albania, ALB
-29.55028, 2060-2079, fio_esm, Jan Anomaly, Albania, ALB
-25.943224, 2060-2079, fio_esm, Feb Anomaly, Albania, ALB
-10.38482, 2060-2079, fio_esm, Mar Anomaly, Albania, ALB
-11.268659, 2060-2079, fio_esm, Apr Anomaly, Albania, ALB
-18.547161, 2060-2079, fio_esm, May Anomaly, Albania, ALB
-13.553271, 2060-2079, fio_esm, Jun Anomaly, Albania, ALB
4.3140206, 2060-2079, fio_esm, Jul Anomaly, Albania, ALB
-6.7300124, 2060-2079, fio_esm, Aug Anomaly, Albania, ALB
-15.003831, 2060-2079, fio_esm, Sep Anomaly, Albania, ALB
-25.271864, 2060-2079, fio_esm, Oct Anomaly, Albania, ALB
-17.99192, 2060-2079, fio_esm, Nov Anomaly, Albania, ALB
-6.4679413, 2060-2079, fio_esm, Dec Anomaly, Albania, ALB
-37.69008, 2060-2079, gfdl_cm3, Jan Anomaly, Albania, ALB
-23.809267, 2060-2079, gfdl_cm3, Feb Anomaly, Albania, ALB
-35.973526, 2060-2079, gfdl_cm3, Mar Anomaly, Albania, ALB
-6.2922516, 2060-2079, gfdl_cm3, Apr Anomaly, Albania, ALB
-9.656993, 2060-2079, gfdl_cm3, May Anomaly, Albania, ALB
-16.827103, 2060-2079, gfdl_cm3, Jun Anomaly, Albania, ALB
-16.352869, 2060-2079, gfdl_cm3, Jul Anomaly, Albania, ALB
-14.339139, 2060-2079, gfdl_cm3, Aug Anomaly, Albania, ALB
-18.557695, 2060-2079, gfdl_cm3, Sep Anomaly, Albania, ALB
-27.620417, 2060-2079, gfdl_cm3, Oct Anomaly, Albania, ALB
-46.226215, 2060-2079, gfdl_cm3, Nov Anomaly, Albania, ALB
-48.43275, 2060-2079, gfdl_cm3, Dec Anomaly, Albania, ALB
-27.00296, 2060-2079, gfdl_esm2m, Jan Anomaly, Albania, ALB
-9.607839, 2060-2079, gfdl_esm2m, Feb Anomaly, Albania, ALB
-15.502986, 2060-2079, gfdl_esm2m, Mar Anomaly, Albania, ALB
-4.9303384, 2060-2079, gfdl_esm2m, Apr Anomaly, Albania, ALB
0.80624896, 2060-2079, gfdl_esm2m, May Anomaly, Albania, ALB
-4.2113595, 2060-2079, gfdl_esm2m, Jun Anomaly, Albania, ALB
-11.075079, 2060-2079, gfdl_esm2m, Jul Anomaly, Albania, ALB
-18.1505, 2060-2079, gfdl_esm2m, Aug Anomaly, Albania, ALB
-16.706083, 2060-2079, gfdl_esm2m, Sep Anomaly, Albania, ALB
-9.31311, 2060-2079, gfdl_esm2m, Oct Anomaly, Albania, ALB
-15.395368, 2060-2079, gfdl_esm2m, Nov Anomaly, Albania, ALB
-6.820699, 2060-2079, gfdl_esm2m, Dec Anomaly, Albania, ALB
9.535065, 2060-2079, giss_e2_h, Jan Anomaly, Albania, ALB
-29.744814, 2060-2079, giss_e2_h, Feb Anomaly, Albania, ALB
-11.942283, 2060-2079, giss_e2_h, Mar Anomaly, Albania, ALB
-17.33671, 2060-2079, giss_e2_h, Apr Anomaly, Albania, ALB
2.7818077, 2060-2079, giss_e2_h, May Anomaly, Albania, ALB
-9.671411, 2060-2079, giss_e2_h, Jun Anomaly, Albania, ALB
-13.876262, 2060-2079, giss_e2_h, Jul Anomaly, Albania, ALB
11.661882, 2060-2079, giss_e2_h, Aug Anomaly, Albania, ALB
-11.033284, 2060-2079, giss_e2_h, Sep Anomaly, Albania, ALB
-12.072782, 2060-2079, giss_e2_h, Oct Anomaly, Albania, ALB
0.32831827, 2060-2079, giss_e2_h, Nov Anomaly, Albania, ALB
-54.129166, 2060-2079, giss_e2_h, Dec Anomaly, Albania, ALB
2.8556201, 2060-2079, giss_e2_r, Jan Anomaly, Albania, ALB
6.7011666, 2060-2079, giss_e2_r, Feb Anomaly, Albania, ALB
8.771283, 2060-2079, giss_e2_r, Mar Anomaly, Albania, ALB
-4.463454, 2060-2079, giss_e2_r, Apr Anomaly, Albania, ALB
-25.2275, 2060-2079, giss_e2_r, May Anomaly, Albania, ALB
-10.338238, 2060-2079, giss_e2_r, Jun Anomaly, Albania, ALB
-4.063061, 2060-2079, giss_e2_r, Jul Anomaly, Albania, ALB
-22.815645, 2060-2079, giss_e2_r, Aug Anomaly, Albania, ALB
-22.743557, 2060-2079, giss_e2_r, Sep Anomaly, Albania, ALB
-6.3673935, 2060-2079, giss_e2_r, Oct Anomaly, Albania, ALB
-12.458072, 2060-2079, giss_e2_r, Nov Anomaly, Albania, ALB
-5.8914895, 2060-2079, giss_e2_r, Dec Anomaly, Albania, ALB
-12.390835, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Albania, ALB
-18.848791, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Albania, ALB
-4.6098027, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Albania, ALB
-9.5469885, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Albania, ALB
-17.682966, 2060-2079, ipsl_cm5a_mr, May Anomaly, Albania, ALB
-35.805447, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Albania, ALB
-16.43823, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Albania, ALB
-9.107254, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Albania, ALB
-13.2747965, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Albania, ALB
-2.4836514, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Albania, ALB
-5.080481, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Albania, ALB
23.194658, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Albania, ALB
-21.875612, 2060-2079, miroc_esm, Jan Anomaly, Albania, ALB
-16.289204, 2060-2079, miroc_esm, Feb Anomaly, Albania, ALB
-13.701432, 2060-2079, miroc_esm, Mar Anomaly, Albania, ALB
-21.848635, 2060-2079, miroc_esm, Apr Anomaly, Albania, ALB
-13.8994255, 2060-2079, miroc_esm, May Anomaly, Albania, ALB
-22.5839, 2060-2079, miroc_esm, Jun Anomaly, Albania, ALB
-9.756061, 2060-2079, miroc_esm, Jul Anomaly, Albania, ALB
0.6643136, 2060-2079, miroc_esm, Aug Anomaly, Albania, ALB
-15.300942, 2060-2079, miroc_esm, Sep Anomaly, Albania, ALB
-3.9944, 2060-2079, miroc_esm, Oct Anomaly, Albania, ALB
-11.474533, 2060-2079, miroc_esm, Nov Anomaly, Albania, ALB
-2.3605106, 2060-2079, miroc_esm, Dec Anomaly, Albania, ALB
-17.311346, 2060-2079, miroc_esm_chem, Jan Anomaly, Albania, ALB
-19.350008, 2060-2079, miroc_esm_chem, Feb Anomaly, Albania, ALB
-7.758129, 2060-2079, miroc_esm_chem, Mar Anomaly, Albania, ALB
-16.693521, 2060-2079, miroc_esm_chem, Apr Anomaly, Albania, ALB
-15.922238, 2060-2079, miroc_esm_chem, May Anomaly, Albania, ALB
6.2293534, 2060-2079, miroc_esm_chem, Jun Anomaly, Albania, ALB
-23.165037, 2060-2079, miroc_esm_chem, Jul Anomaly, Albania, ALB
-6.7710557, 2060-2079, miroc_esm_chem, Aug Anomaly, Albania, ALB
0.22768848, 2060-2079, miroc_esm_chem, Sep Anomaly, Albania, ALB
-1.1445045, 2060-2079, miroc_esm_chem, Oct Anomaly, Albania, ALB
-10.030524, 2060-2079, miroc_esm_chem, Nov Anomaly, Albania, ALB
15.771786, 2060-2079, miroc_esm_chem, Dec Anomaly, Albania, ALB
-25.888582, 2060-2079, miroc5, Jan Anomaly, Albania, ALB
13.33862, 2060-2079, miroc5, Feb Anomaly, Albania, ALB
3.249031, 2060-2079, miroc5, Mar Anomaly, Albania, ALB
-0.6041641, 2060-2079, miroc5, Apr Anomaly, Albania, ALB
-11.176136, 2060-2079, miroc5, May Anomaly, Albania, ALB
-8.876886, 2060-2079, miroc5, Jun Anomaly, Albania, ALB
-2.4522676, 2060-2079, miroc5, Jul Anomaly, Albania, ALB
1.9637572, 2060-2079, miroc5, Aug Anomaly, Albania, ALB
-5.6823907, 2060-2079, miroc5, Sep Anomaly, Albania, ALB
44.362404, 2060-2079, miroc5, Oct Anomaly, Albania, ALB
-14.949168, 2060-2079, miroc5, Nov Anomaly, Albania, ALB
-3.8575795, 2060-2079, miroc5, Dec Anomaly, Albania, ALB
28.598024, 2060-2079, mri_cgcm3, Jan Anomaly, Albania, ALB
23.350399, 2060-2079, mri_cgcm3, Feb Anomaly, Albania, ALB
7.2172647, 2060-2079, mri_cgcm3, Mar Anomaly, Albania, ALB
-7.340609, 2060-2079, mri_cgcm3, Apr Anomaly, Albania, ALB
-10.873306, 2060-2079, mri_cgcm3, May Anomaly, Albania, ALB
0.00575765, 2060-2079, mri_cgcm3, Jun Anomaly, Albania, ALB
2.8328202, 2060-2079, mri_cgcm3, Jul Anomaly, Albania, ALB
-11.806123, 2060-2079, mri_cgcm3, Aug Anomaly, Albania, ALB
-17.167418, 2060-2079, mri_cgcm3, Sep Anomaly, Albania, ALB
-4.8053184, 2060-2079, mri_cgcm3, Oct Anomaly, Albania, ALB
-21.307924, 2060-2079, mri_cgcm3, Nov Anomaly, Albania, ALB
-6.062597, 2060-2079, mri_cgcm3, Dec Anomaly, Albania, ALB
-1.8369141, 2060-2079, noresm1_m, Jan Anomaly, Albania, ALB
4.7253394, 2060-2079, noresm1_m, Feb Anomaly, Albania, ALB
-4.1366806, 2060-2079, noresm1_m, Mar Anomaly, Albania, ALB
-5.382895, 2060-2079, noresm1_m, Apr Anomaly, Albania, ALB
-9.126049, 2060-2079, noresm1_m, May Anomaly, Albania, ALB
-10.524106, 2060-2079, noresm1_m, Jun Anomaly, Albania, ALB
0.3501358, 2060-2079, noresm1_m, Jul Anomaly, Albania, ALB
-1.0375222, 2060-2079, noresm1_m, Aug Anomaly, Albania, ALB
-1.4382929, 2060-2079, noresm1_m, Sep Anomaly, Albania, ALB
6.4956512, 2060-2079, noresm1_m, Oct Anomaly, Albania, ALB
-0.24893443, 2060-2079, noresm1_m, Nov Anomaly, Albania, ALB
-25.116232, 2060-2079, noresm1_m, Dec Anomaly, Albania, ALB
-0.9433857, 2060-2079, bcc_csm1_1, Jan Anomaly, Algeria, DZA
-1.253336, 2060-2079, bcc_csm1_1, Feb Anomaly, Algeria, DZA
0.67784953, 2060-2079, bcc_csm1_1, Mar Anomaly, Algeria, DZA
-0.77903306, 2060-2079, bcc_csm1_1, Apr Anomaly, Algeria, DZA
-3.2422569, 2060-2079, bcc_csm1_1, May Anomaly, Algeria, DZA
-6.533327, 2060-2079, bcc_csm1_1, Jun Anomaly, Algeria, DZA
-5.405829, 2060-2079, bcc_csm1_1, Jul Anomaly, Algeria, DZA
-3.3271382, 2060-2079, bcc_csm1_1, Aug Anomaly, Algeria, DZA
-4.6263328, 2060-2079, bcc_csm1_1, Sep Anomaly, Algeria, DZA
-1.3281475, 2060-2079, bcc_csm1_1, Oct Anomaly, Algeria, DZA
-2.1463134, 2060-2079, bcc_csm1_1, Nov Anomaly, Algeria, DZA
-0.9524861, 2060-2079, bcc_csm1_1, Dec Anomaly, Algeria, DZA
-1.2909541, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Algeria, DZA
-1.0349932, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Algeria, DZA
-1.8538972, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Algeria, DZA
-0.13673759, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Algeria, DZA
2.6720417, 2060-2079, bcc_csm1_1_m, May Anomaly, Algeria, DZA
-1.3172562, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Algeria, DZA
-0.83538795, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Algeria, DZA
-1.2414576, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Algeria, DZA
0.022651182, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Algeria, DZA
-0.20859763, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Algeria, DZA
-0.3591221, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Algeria, DZA
-1.3104099, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Algeria, DZA
0.46777493, 2060-2079, ccsm4, Jan Anomaly, Algeria, DZA
-1.0889077, 2060-2079, ccsm4, Feb Anomaly, Algeria, DZA
-0.5499105, 2060-2079, ccsm4, Mar Anomaly, Algeria, DZA
-0.9433959, 2060-2079, ccsm4, Apr Anomaly, Algeria, DZA
0.3349802, 2060-2079, ccsm4, May Anomaly, Algeria, DZA
0.9292421, 2060-2079, ccsm4, Jun Anomaly, Algeria, DZA
-0.41337547, 2060-2079, ccsm4, Jul Anomaly, Algeria, DZA
2.5123408, 2060-2079, ccsm4, Aug Anomaly, Algeria, DZA
5.4753103, 2060-2079, ccsm4, Sep Anomaly, Algeria, DZA
0.06610876, 2060-2079, ccsm4, Oct Anomaly, Algeria, DZA
-2.5317326, 2060-2079, ccsm4, Nov Anomaly, Algeria, DZA
-0.9905582, 2060-2079, ccsm4, Dec Anomaly, Algeria, DZA
-0.37083218, 2060-2079, cesm1_cam5, Jan Anomaly, Algeria, DZA
-0.46175236, 2060-2079, cesm1_cam5, Feb Anomaly, Algeria, DZA
-0.38851014, 2060-2079, cesm1_cam5, Mar Anomaly, Algeria, DZA
-1.8001491, 2060-2079, cesm1_cam5, Apr Anomaly, Algeria, DZA
4.5201955, 2060-2079, cesm1_cam5, May Anomaly, Algeria, DZA
4.9953046, 2060-2079, cesm1_cam5, Jun Anomaly, Algeria, DZA
-1.305974, 2060-2079, cesm1_cam5, Jul Anomaly, Algeria, DZA
-1.2045426, 2060-2079, cesm1_cam5, Aug Anomaly, Algeria, DZA
3.751656, 2060-2079, cesm1_cam5, Sep Anomaly, Algeria, DZA
0.32359207, 2060-2079, cesm1_cam5, Oct Anomaly, Algeria, DZA
-0.36724648, 2060-2079, cesm1_cam5, Nov Anomaly, Algeria, DZA
-0.25734955, 2060-2079, cesm1_cam5, Dec Anomaly, Algeria, DZA
-0.3447013, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Algeria, DZA
1.6140342, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Algeria, DZA
-0.6249304, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Algeria, DZA
-0.6238479, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Algeria, DZA
1.2421999, 2060-2079, csiro_mk3_6_0, May Anomaly, Algeria, DZA
2.3760135, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Algeria, DZA
-3.151917, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Algeria, DZA
-3.020826, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Algeria, DZA
-11.060805, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Algeria, DZA
-0.88784534, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Algeria, DZA
-2.2239327, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Algeria, DZA
-0.869285, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Algeria, DZA
-0.17987642, 2060-2079, fio_esm, Jan Anomaly, Algeria, DZA
-1.3634045, 2060-2079, fio_esm, Feb Anomaly, Algeria, DZA
-0.63878083, 2060-2079, fio_esm, Mar Anomaly, Algeria, DZA
-0.63013864, 2060-2079, fio_esm, Apr Anomaly, Algeria, DZA
-1.5208226, 2060-2079, fio_esm, May Anomaly, Algeria, DZA
-0.56910914, 2060-2079, fio_esm, Jun Anomaly, Algeria, DZA
-0.7137471, 2060-2079, fio_esm, Jul Anomaly, Algeria, DZA
-1.0477476, 2060-2079, fio_esm, Aug Anomaly, Algeria, DZA
-1.3611196, 2060-2079, fio_esm, Sep Anomaly, Algeria, DZA
-0.29156503, 2060-2079, fio_esm, Oct Anomaly, Algeria, DZA
-1.0414803, 2060-2079, fio_esm, Nov Anomaly, Algeria, DZA
-1.3283745, 2060-2079, fio_esm, Dec Anomaly, Algeria, DZA
-2.3844397, 2060-2079, gfdl_cm3, Jan Anomaly, Algeria, DZA
-2.342692, 2060-2079, gfdl_cm3, Feb Anomaly, Algeria, DZA
-3.008446, 2060-2079, gfdl_cm3, Mar Anomaly, Algeria, DZA
-2.0071142, 2060-2079, gfdl_cm3, Apr Anomaly, Algeria, DZA
-1.921903, 2060-2079, gfdl_cm3, May Anomaly, Algeria, DZA
-0.12127168, 2060-2079, gfdl_cm3, Jun Anomaly, Algeria, DZA
-2.8050604, 2060-2079, gfdl_cm3, Jul Anomaly, Algeria, DZA
6.070577, 2060-2079, gfdl_cm3, Aug Anomaly, Algeria, DZA
3.63735, 2060-2079, gfdl_cm3, Sep Anomaly, Algeria, DZA
2.1084793, 2060-2079, gfdl_cm3, Oct Anomaly, Algeria, DZA
-1.0449822, 2060-2079, gfdl_cm3, Nov Anomaly, Algeria, DZA
-1.7243512, 2060-2079, gfdl_cm3, Dec Anomaly, Algeria, DZA
-0.9909378, 2060-2079, gfdl_esm2m, Jan Anomaly, Algeria, DZA
-1.4016507, 2060-2079, gfdl_esm2m, Feb Anomaly, Algeria, DZA
-0.80382025, 2060-2079, gfdl_esm2m, Mar Anomaly, Algeria, DZA
-1.5541532, 2060-2079, gfdl_esm2m, Apr Anomaly, Algeria, DZA
-1.1679009, 2060-2079, gfdl_esm2m, May Anomaly, Algeria, DZA
-1.372081, 2060-2079, gfdl_esm2m, Jun Anomaly, Algeria, DZA
-18.216465, 2060-2079, gfdl_esm2m, Jul Anomaly, Algeria, DZA
-1.342878, 2060-2079, gfdl_esm2m, Aug Anomaly, Algeria, DZA
-1.981138, 2060-2079, gfdl_esm2m, Sep Anomaly, Algeria, DZA
0.8518805, 2060-2079, gfdl_esm2m, Oct Anomaly, Algeria, DZA
-2.4153295, 2060-2079, gfdl_esm2m, Nov Anomaly, Algeria, DZA
-1.7528303, 2060-2079, gfdl_esm2m, Dec Anomaly, Algeria, DZA
-0.13899955, 2060-2079, giss_e2_h, Jan Anomaly, Algeria, DZA
-1.6971015, 2060-2079, giss_e2_h, Feb Anomaly, Algeria, DZA
-2.0872455, 2060-2079, giss_e2_h, Mar Anomaly, Algeria, DZA
-1.8063643, 2060-2079, giss_e2_h, Apr Anomaly, Algeria, DZA
-0.5473304, 2060-2079, giss_e2_h, May Anomaly, Algeria, DZA
-1.6837628, 2060-2079, giss_e2_h, Jun Anomaly, Algeria, DZA
-7.2596283, 2060-2079, giss_e2_h, Jul Anomaly, Algeria, DZA
-0.58187217, 2060-2079, giss_e2_h, Aug Anomaly, Algeria, DZA
-0.11177938, 2060-2079, giss_e2_h, Sep Anomaly, Algeria, DZA
-3.2104096, 2060-2079, giss_e2_h, Oct Anomaly, Algeria, DZA
-1.0954986, 2060-2079, giss_e2_h, Nov Anomaly, Algeria, DZA
-2.7498686, 2060-2079, giss_e2_h, Dec Anomaly, Algeria, DZA
-0.020878049, 2060-2079, giss_e2_r, Jan Anomaly, Algeria, DZA
-1.2267752, 2060-2079, giss_e2_r, Feb Anomaly, Algeria, DZA
-1.3240577, 2060-2079, giss_e2_r, Mar Anomaly, Algeria, DZA
-1.978004, 2060-2079, giss_e2_r, Apr Anomaly, Algeria, DZA
-2.6654334, 2060-2079, giss_e2_r, May Anomaly, Algeria, DZA
-6.931773, 2060-2079, giss_e2_r, Jun Anomaly, Algeria, DZA
-1.08989, 2060-2079, giss_e2_r, Jul Anomaly, Algeria, DZA
-6.7584014, 2060-2079, giss_e2_r, Aug Anomaly, Algeria, DZA
-5.975331, 2060-2079, giss_e2_r, Sep Anomaly, Algeria, DZA
-5.7985396, 2060-2079, giss_e2_r, Oct Anomaly, Algeria, DZA
-1.8662206, 2060-2079, giss_e2_r, Nov Anomaly, Algeria, DZA
-1.4176203, 2060-2079, giss_e2_r, Dec Anomaly, Algeria, DZA
-0.6517823, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Algeria, DZA
-1.2989495, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Algeria, DZA
-0.5528292, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Algeria, DZA
-0.39605957, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Algeria, DZA
-0.20514712, 2060-2079, ipsl_cm5a_mr, May Anomaly, Algeria, DZA
-0.36479834, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Algeria, DZA
-0.41443732, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Algeria, DZA
-0.03958657, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Algeria, DZA
-0.12826043, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Algeria, DZA
-0.6806953, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Algeria, DZA
-0.24686489, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Algeria, DZA
-0.28640464, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Algeria, DZA
-4.592779, 2060-2079, miroc_esm, Jan Anomaly, Algeria, DZA
-1.9537709, 2060-2079, miroc_esm, Feb Anomaly, Algeria, DZA
-2.8136175, 2060-2079, miroc_esm, Mar Anomaly, Algeria, DZA
-1.8751729, 2060-2079, miroc_esm, Apr Anomaly, Algeria, DZA
6.176455, 2060-2079, miroc_esm, May Anomaly, Algeria, DZA
-0.5144498, 2060-2079, miroc_esm, Jun Anomaly, Algeria, DZA
-1.0671229, 2060-2079, miroc_esm, Jul Anomaly, Algeria, DZA
8.6301365, 2060-2079, miroc_esm, Aug Anomaly, Algeria, DZA
13.3296175, 2060-2079, miroc_esm, Sep Anomaly, Algeria, DZA
3.8137066, 2060-2079, miroc_esm, Oct Anomaly, Algeria, DZA
-2.1610124, 2060-2079, miroc_esm, Nov Anomaly, Algeria, DZA
-3.0163476, 2060-2079, miroc_esm, Dec Anomaly, Algeria, DZA
-2.362279, 2060-2079, miroc_esm_chem, Jan Anomaly, Algeria, DZA
-2.0308056, 2060-2079, miroc_esm_chem, Feb Anomaly, Algeria, DZA
-2.693768, 2060-2079, miroc_esm_chem, Mar Anomaly, Algeria, DZA
-2.6938007, 2060-2079, miroc_esm_chem, Apr Anomaly, Algeria, DZA
9.457264, 2060-2079, miroc_esm_chem, May Anomaly, Algeria, DZA
-2.9425411, 2060-2079, miroc_esm_chem, Jun Anomaly, Algeria, DZA
-0.77388567, 2060-2079, miroc_esm_chem, Jul Anomaly, Algeria, DZA
10.663803, 2060-2079, miroc_esm_chem, Aug Anomaly, Algeria, DZA
20.836887, 2060-2079, miroc_esm_chem, Sep Anomaly, Algeria, DZA
9.974422, 2060-2079, miroc_esm_chem, Oct Anomaly, Algeria, DZA
-0.050560273, 2060-2079, miroc_esm_chem, Nov Anomaly, Algeria, DZA
-0.006096164, 2060-2079, miroc_esm_chem, Dec Anomaly, Algeria, DZA
-6.225646, 2060-2079, miroc5, Jan Anomaly, Algeria, DZA
-1.1894205, 2060-2079, miroc5, Feb Anomaly, Algeria, DZA
0.42977694, 2060-2079, miroc5, Mar Anomaly, Algeria, DZA
